genome_id	genome_name	accession	annotation	feature_type	patric_id	refseq_locus_tag	alt_locus_tag	uniprotkb_accession	start	end	strand	na_length	gene	product	figfam_id	plfam_id	pgfam_id	go	ec	pathway
693750.4	Brucella sp. BO2	NZ_ADFA01000001	PATRIC	source					1	1648	+	1648								
693750.4	Brucella sp. BO2	NZ_ADFA01000001	PATRIC	CDS	fig|693750.4.peg.1	BIBO2_0001	VBIBruSp146994_0001		65	709	+	645		Pantothenate kinase (EC 2.7.1.33)	FIG00000936	PLF_234_00001382	PGF_00029921	GO:0004594|pantothenate kinase activity	2.7.1.33|Pantothenate kinase	00770|Pantothenate and CoA biosynthesis
693750.4	Brucella sp. BO2	NZ_ADFA01000001	PATRIC	CDS	fig|693750.4.peg.2	BIBO2_0002	VBIBruSp146994_0002		773	1222	-	450		Hypothetical protein YaeJ with similarity to translation release factor	FIG00000915	PLF_234_00001604	PGF_00013272			
693750.4	Brucella sp. BO2	NZ_ADFA01000001	PATRIC	CDS	fig|693750.4.peg.3		VBIBruSp146994_0003		1424	1594	-	171		Phosphoenolpyruvate carboxykinase [ATP] (EC 4.1.1.49)		PLF_234_00003550	PGF_02947204	GO:0004612|phosphoenolpyruvate carboxykinase (ATP) activity	4.1.1.49|Phosphoenolpyruvate carboxykinase (ATP)	00010|Glycolysis / Gluconeogenesis;00020|Citrate cycle (TCA cycle);00620|Pyruvate metabolism;00710|Carbon fixation in photosynthetic organisms
693750.4	Brucella sp. BO2	NZ_ADFA01000002	PATRIC	source					1	20212	+	20212								
693750.4	Brucella sp. BO2	NZ_ADFA01000002	PATRIC	CDS	fig|693750.4.peg.4		VBIBruSp146994_0004		2	97	+	96		hypothetical protein		PLF_234_00000010	PGF_01030706			
693750.4	Brucella sp. BO2	NZ_ADFA01000002	PATRIC	CDS	fig|693750.4.peg.5		VBIBruSp146994_0005		702	1796	-	1095		hypothetical protein	FIG01311601	PLF_234_00005174	PGF_08185468			
693750.4	Brucella sp. BO2	NZ_ADFA01000002	PATRIC	tRNA	fig|693750.4.rna.1		VBIBruSp146994_r001		2010	2096	-	87		tRNA-Leu-CAG						
693750.4	Brucella sp. BO2	NZ_ADFA01000002	PATRIC	CDS	fig|693750.4.peg.6	BIBO2_0005	VBIBruSp146994_0006		2245	2865	-	621		Phosphoglycerate mutase (EC 5.4.2.11)	FIG00005840	PLF_234_00002502	PGF_00033536		5.4.2.11|Phosphoglycerate mutase (2,3-diphosphoglycerate-dependent)	
693750.4	Brucella sp. BO2	NZ_ADFA01000002	PATRIC	CDS	fig|693750.4.peg.7	BIBO2_0006	VBIBruSp146994_0007		2902	3741	-	840	dapB	4-hydroxy-tetrahydrodipicolinate reductase (EC 1.17.1.8)	FIG00000347	PLF_234_00001808	PGF_02844091	GO:0008839|4-hydroxy-tetrahydrodipicolinate reductase	1.17.1.8|4-hydroxy-tetrahydrodipicolinate reductase	
693750.4	Brucella sp. BO2	NZ_ADFA01000002	PATRIC	CDS	fig|693750.4.peg.8	BIBO2_0007	VBIBruSp146994_0008		3738	5567	-	1830		Lipid A export permease/ATP-binding protein MsbA	FIG00655696	PLF_234_00002321	PGF_03025675			
693750.4	Brucella sp. BO2	NZ_ADFA01000002	PATRIC	CDS	fig|693750.4.peg.9	BIBO2_0008	VBIBruSp146994_0009		5753	5899	+	147		hypothetical protein	FIG00638284	PLF_234_00008044	PGF_02618323			
693750.4	Brucella sp. BO2	NZ_ADFA01000002	PATRIC	CDS	fig|693750.4.peg.10	BIBO2_0009	VBIBruSp146994_0010		5896	6927	-	1032	glk	Glucokinase (EC 2.7.1.2)	FIG00001065	PLF_234_00002586	PGF_00007844	GO:0004340|glucokinase activity	2.7.1.2|Glucokinase	00010|Glycolysis / Gluconeogenesis;00052|Galactose metabolism;00500|Starch and sucrose metabolism;00520|Amino sugar and nucleotide sugar metabolism;00521|Streptomycin biosynthesis
693750.4	Brucella sp. BO2	NZ_ADFA01000002	PATRIC	CDS	fig|693750.4.peg.11	BIBO2_0010	VBIBruSp146994_0011		7008	7385	-	378	mgsA	Methylglyoxal synthase (EC 4.2.3.3)	FIG00000967	PLF_234_00002493	PGF_00020996	GO:0008929|methylglyoxal synthase activity	4.2.3.3|Methylglyoxal synthase	00620|Pyruvate metabolism
693750.4	Brucella sp. BO2	NZ_ADFA01000002	PATRIC	CDS	fig|693750.4.peg.12	BIBO2_0011	VBIBruSp146994_0012		7538	8482	-	945		Penicillin-insensitive murein endopeptidase	FIG00003087	PLF_234_00000671	PGF_00030246			
693750.4	Brucella sp. BO2	NZ_ADFA01000002	PATRIC	CDS	fig|693750.4.peg.13	BIBO2_0012	VBIBruSp146994_0013		8561	9430	-	870		Nucleoside-diphosphate-sugar epimerases	FIG00002924	PLF_234_00002498	PGF_00644212			
