genome_id	genome_name	accession	annotation	feature_type	patric_id	refseq_locus_tag	alt_locus_tag	uniprotkb_accession	start	end	strand	na_length	gene	product	figfam_id	plfam_id	pgfam_id	go	ec	pathway
1149952.3	Brucella sp. 09RB8471 strain 09RB8471	CP019346	PATRIC	repeat_region	fig|1149952.3.repeat.1				1	23188	+	23188		repeat region						
1149952.3	Brucella sp. 09RB8471 strain 09RB8471	CP019346	PATRIC	CDS	fig|1149952.3.peg.1	BKD03_00010			15	590	-	576		Undecaprenyl-diphosphatase (EC 3.6.1.27)	FIG00000555	PLF_234_00002530	PGF_00084324	GO:0050380|undecaprenyl-diphosphatase activity	3.6.1.27|Undecaprenyl-diphosphate phosphatase	00550|Peptidoglycan biosynthesis
1149952.3	Brucella sp. 09RB8471 strain 09RB8471	CP019346	PATRIC	CDS	fig|1149952.3.peg.2				612	782	+	171		hypothetical protein		PLF_234_00007655	PGF_07442238			
1149952.3	Brucella sp. 09RB8471 strain 09RB8471	CP019346	PATRIC	CDS	fig|1149952.3.peg.3	BKD03_00015			848	1051	-	204		hypothetical protein	FIG00450489	PLF_234_00003493	PGF_01031256			
1149952.3	Brucella sp. 09RB8471 strain 09RB8471	CP019346	PATRIC	CDS	fig|1149952.3.peg.4	BKD03_00020			1254	1793	+	540		Glutathione S-transferase family protein	FIG00004588	PLF_234_00002587	PGF_07507244			
1149952.3	Brucella sp. 09RB8471 strain 09RB8471	CP019346	PATRIC	CDS	fig|1149952.3.peg.5				2041	2232	+	192		Epoxyqueuosine reductase (EC 1.17.99.6)		PLF_234_00002921	PGF_06111528		1.17.99.6|Epoxyqueuosine reductase	
1149952.3	Brucella sp. 09RB8471 strain 09RB8471	CP019346	PATRIC	CDS	fig|1149952.3.peg.6	BKD03_00025			2405	2968	+	564		Epoxyqueuosine reductase (EC 1.17.99.6)		PLF_234_00002921	PGF_06111528		1.17.99.6|Epoxyqueuosine reductase	
1149952.3	Brucella sp. 09RB8471 strain 09RB8471	CP019346	PATRIC	CDS	fig|1149952.3.peg.7				3013	3366	+	354		Nucleoside-diphosphate-sugar epimerases	FIG00002924	PLF_234_00002498	PGF_00644212			
1149952.3	Brucella sp. 09RB8471 strain 09RB8471	CP019346	PATRIC	CDS	fig|1149952.3.peg.8	BKD03_00030			3384	3836	+	453		Nucleoside-diphosphate-sugar epimerases	FIG00002924	PLF_234_00002498	PGF_00644212			
1149952.3	Brucella sp. 09RB8471 strain 09RB8471	CP019346	PATRIC	CDS	fig|1149952.3.peg.9				3915	4196	+	282		Penicillin-insensitive murein endopeptidase	FIG00003087	PLF_234_00000671	PGF_00030246			
1149952.3	Brucella sp. 09RB8471 strain 09RB8471	CP019346	PATRIC	CDS	fig|1149952.3.peg.10				4193	4546	+	354		Penicillin-insensitive murein endopeptidase	FIG00003087	PLF_234_00000671	PGF_00030246			
1149952.3	Brucella sp. 09RB8471 strain 09RB8471	CP019346	PATRIC	CDS	fig|1149952.3.peg.11	BKD03_00035			4584	4856	+	273		Penicillin-insensitive murein endopeptidase		PLF_234_00000671	PGF_00030246			
1149952.3	Brucella sp. 09RB8471 strain 09RB8471	CP019346	PATRIC	CDS	fig|1149952.3.peg.12				5008	5220	+	213		Methylglyoxal synthase (EC 4.2.3.3)	FIG00000967	PLF_234_00002493	PGF_00020996	GO:0008929|methylglyoxal synthase activity	4.2.3.3|Methylglyoxal synthase	00620|Pyruvate metabolism
1149952.3	Brucella sp. 09RB8471 strain 09RB8471	CP019346	PATRIC	CDS	fig|1149952.3.peg.13	BKD03_00040			5217	5384	+	168		Methylglyoxal synthase (EC 4.2.3.3)	FIG00000967	PLF_234_00002493	PGF_00020996	GO:0008929|methylglyoxal synthase activity	4.2.3.3|Methylglyoxal synthase	00620|Pyruvate metabolism
1149952.3	Brucella sp. 09RB8471 strain 09RB8471	CP019346	PATRIC	CDS	fig|1149952.3.peg.14				5465	6415	+	951		Glucokinase (EC 2.7.1.2)	FIG00001065	PLF_234_00002586	PGF_00007844	GO:0004340|glucokinase activity	2.7.1.2|Glucokinase	00010|Glycolysis / Gluconeogenesis;00052|Galactose metabolism;00500|Starch and sucrose metabolism;00520|Amino sugar and nucleotide sugar metabolism;00521|Streptomycin biosynthesis
1149952.3	Brucella sp. 09RB8471 strain 09RB8471	CP019346	PATRIC	CDS	fig|1149952.3.peg.15				6826	6990	+	165		Lipid A export permease/ATP-binding protein MsbA	FIG00655696	PLF_234_00002321	PGF_03025675			
1149952.3	Brucella sp. 09RB8471 strain 09RB8471	CP019346	PATRIC	CDS	fig|1149952.3.peg.16	BKD03_00050			6987	8654	+	1668		Lipid A export permease/ATP-binding protein MsbA	FIG00655696	PLF_234_00002321	PGF_03025675			
1149952.3	Brucella sp. 09RB8471 strain 09RB8471	CP019346	PATRIC	CDS	fig|1149952.3.peg.17	BKD03_00055			8651	9490	+	840		4-hydroxy-tetrahydrodipicolinate reductase (EC 1.17.1.8)	FIG00000347	PLF_234_00001808	PGF_02844091	GO:0008839|4-hydroxy-tetrahydrodipicolinate reductase	1.17.1.8|4-hydroxy-tetrahydrodipicolinate reductase	
1149952.3	Brucella sp. 09RB8471 strain 09RB8471	CP019346	PATRIC	CDS	fig|1149952.3.peg.18	BKD03_00060			9527	10147	+	621		Phosphoglycerate mutase (EC 5.4.2.11)	FIG00005840	PLF_234_00002502	PGF_00033536		5.4.2.11|Phosphoglycerate mutase (2,3-diphosphoglycerate-dependent)	
1149952.3	Brucella sp. 09RB8471 strain 09RB8471	CP019346	PATRIC	tRNA	fig|1149952.3.rna.1	BKD03_00065			10296	10382	+	87		tRNA-Leu						
1149952.3	Brucella sp. 09RB8471 strain 09RB8471	CP019346	PATRIC	CDS	fig|1149952.3.peg.19	BKD03_00070			10569	12320	+	1752		Exoenzymes regulatory protein AepA precursor	FIG01325830	PLF_234_00000250	PGF_00425052			
1149952.3	Brucella sp. 09RB8471 strain 09RB8471	CP019346	PATRIC	CDS	fig|1149952.3.peg.20	BKD03_00075			12323	13579	-	1257		hypothetical protein	FIG00452101	PLF_234_00007915	PGF_00254421			
