genome_id	genome_name	accession	annotation	feature_type	patric_id	refseq_locus_tag	alt_locus_tag	uniprotkb_accession	start	end	strand	na_length	gene	product	figfam_id	plfam_id	pgfam_id	go	ec	pathway
470735.4	Brucella inopinata BO1	NZ_ADEZ01000001	PATRIC	source					1	312092	+	312092								
470735.4	Brucella inopinata BO1	NZ_ADEZ01000001	PATRIC	CDS	fig|470735.4.peg.1		VBIBruSp109945_0001		3	908	-	906		DNA translocase FtsK	FIG00000287	PLF_234_00000476	PGF_03054699			
470735.4	Brucella inopinata BO1	NZ_ADEZ01000001	PATRIC	CDS	fig|470735.4.peg.2	BIBO1_0001	VBIBruSp109945_0002		1074	2375	-	1302	amt	Ammonium transporter	FIG00004764	PLF_234_00001836	PGF_03046709			
470735.4	Brucella inopinata BO1	NZ_ADEZ01000001	PATRIC	CDS	fig|470735.4.peg.3		VBIBruSp109945_0003		2401	2547	-	147		hypothetical protein		PLF_234_00003871	PGF_01031546			
470735.4	Brucella inopinata BO1	NZ_ADEZ01000001	PATRIC	CDS	fig|470735.4.peg.4	BIBO1_0002	VBIBruSp109945_0004		2597	3499	-	903	tesB	Acyl-CoA thioesterase II (EC 3.1.2.-)	FIG00002217	PLF_234_00001501	PGF_00922738		3.1.2.-|Thiolester hydrolases.	00061|Fatty acid biosynthesis;00360|Phenylalanine metabolism;00362|Benzoate degradation via hydroxylation;00592|alpha-Linolenic acid metabolism;00903|Limonene and pinene degradation;01040|Biosynthesis of unsaturated fatty acids
470735.4	Brucella inopinata BO1	NZ_ADEZ01000001	PATRIC	CDS	fig|470735.4.peg.5	BIBO1_0003	VBIBruSp109945_0005		3576	3719	-	144		hypothetical protein	FIG00450321	PLF_234_00002752	PGF_08066646			
470735.4	Brucella inopinata BO1	NZ_ADEZ01000001	PATRIC	CDS	fig|470735.4.peg.6	BIBO1_0004	VBIBruSp109945_0006		3719	4963	+	1245		2-polyprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase	FIG00000772	PLF_234_00001801	PGF_02936973			
470735.4	Brucella inopinata BO1	NZ_ADEZ01000001	PATRIC	CDS	fig|470735.4.peg.7	BIBO1_0005	VBIBruSp109945_0007		5126	5497	-	372		PROBABLE LACTOYLGLUTATHIONE LYASE (EC 4.4.1.5)	FIG00884358	PLF_234_00000733	PGF_00029411		4.4.1.5|Lactoylglutathione lyase	00620|Pyruvate metabolism
470735.4	Brucella inopinata BO1	NZ_ADEZ01000001	PATRIC	CDS	fig|470735.4.peg.8	BIBO1_0006	VBIBruSp109945_0008		5866	6645	-	780		Succinate dehydrogenase iron-sulfur protein (EC 1.3.5.1)	FIG00026006	PLF_234_00001719	PGF_00054480	GO:0008177|succinate dehydrogenase (ubiquinone) activity	1.3.5.1|Succinate dehydrogenase (quinone)	00020|Citrate cycle (TCA cycle);00190|Oxidative phosphorylation
470735.4	Brucella inopinata BO1	NZ_ADEZ01000001	PATRIC	CDS	fig|470735.4.peg.9	BIBO1_0007	VBIBruSp109945_0009		6661	8502	-	1842	sdhA	Succinate dehydrogenase flavoprotein subunit (EC 1.3.5.1)	FIG00136922	PLF_234_00002130	PGF_03146406	GO:0008177|succinate dehydrogenase (ubiquinone) activity	1.3.5.1|Succinate dehydrogenase (quinone)	00020|Citrate cycle (TCA cycle);00190|Oxidative phosphorylation
470735.4	Brucella inopinata BO1	NZ_ADEZ01000001	PATRIC	CDS	fig|470735.4.peg.10	BIBO1_0008	VBIBruSp109945_0010		8510	8905	-	396	sdhD	Succinate dehydrogenase hydrophobic membrane anchor protein	FIG00000807	PLF_234_00002131	PGF_00054476			
470735.4	Brucella inopinata BO1	NZ_ADEZ01000001	PATRIC	CDS	fig|470735.4.peg.11	BIBO1_0009	VBIBruSp109945_0011		8919	9317	-	399	sdhC	Succinate dehydrogenase cytochrome b-556 subunit	FIG00000800	PLF_234_00002129	PGF_06061522	GO:0000104|succinate dehydrogenase activity;GO:0006099|tricarboxylic acid cycle;GO:0006118|electron transport;GO:0016020|membrane		
470735.4	Brucella inopinata BO1	NZ_ADEZ01000001	PATRIC	CDS	fig|470735.4.peg.12	BIBO1_0011	VBIBruSp109945_0012		9662	10120	-	459		Acetyltransferase, GNAT family	FIG00989082	PLF_234_00001500	PGF_01090298			
470735.4	Brucella inopinata BO1	NZ_ADEZ01000001	PATRIC	CDS	fig|470735.4.peg.13	BIBO1_0012	VBIBruSp109945_0013		10377	11786	-	1410	leuC	3-isopropylmalate dehydratase large subunit (EC 4.2.1.33)	FIG00000280	PLF_234_00001481	PGF_00419420	GO:0003861|3-isopropylmalate dehydratase activity	4.2.1.33|3-isopropylmalate dehydratase	00290|Valine, leucine and isoleucine biosynthesis
470735.4	Brucella inopinata BO1	NZ_ADEZ01000001	PATRIC	CDS	fig|470735.4.peg.14	BIBO1_0013	VBIBruSp109945_0014		11997	12434	-	438	rplS	LSU ribosomal protein L19p	FIG00000214	PLF_234_00001618	PGF_04845029	GO:0003735|structural constituent of ribosome;GO:0005622|intracellular;GO:0005840|ribosome;GO:0006412|translation		
470735.4	Brucella inopinata BO1	NZ_ADEZ01000001	PATRIC	CDS	fig|470735.4.peg.15	BIBO1_0014	VBIBruSp109945_0015		12726	14189	+	1464		Cytosine/purine/uracil/thiamine/allantoin permease family protein	FIG00003506	PLF_234_00000026	PGF_00577820	GO:0015205|nucleobase transmembrane transporter activity;GO:0016020|membrane		
470735.4	Brucella inopinata BO1	NZ_ADEZ01000001	PATRIC	CDS	fig|470735.4.peg.16	BIBO1_0015	VBIBruSp109945_0016		14225	14959	-	735	trmD	tRNA (guanine(37)-N(1))-methyltransferase (EC 2.1.1.228)	FIG00000230	PLF_234_00002212	PGF_00413208	GO:0052906|tRNA (guanine(37)-N(1))-methyltransferase activity	2.1.1.228|tRNA (guanine(37)-N(1))-methyltransferase	
470735.4	Brucella inopinata BO1	NZ_ADEZ01000001	PATRIC	CDS	fig|470735.4.peg.17	BIBO1_0016	VBIBruSp109945_0017		14956	15525	-	570	rimM	16S rRNA processing protein RimM	FIG00000312	PLF_234_00001471	PGF_04151476	GO:0006364|rRNA processing		
