genome_id	genome_name	accession	annotation	feature_type	patric_id	refseq_locus_tag	alt_locus_tag	uniprotkb_accession	start	end	strand	na_length	gene	product	figfam_id	plfam_id	pgfam_id	go	ec	pathway
644346.6	Brucella suis bv. 1 str. B12-0577	644346.6.con.1	PATRIC	source					1	195850	+	195850								
644346.6	Brucella suis bv. 1 str. B12-0577	644346.6.con.1	PATRIC	CDS	fig|644346.6.peg.1		VBIBruSui288625_0001		824	1144	+	321		FIG00481483: hypothetical protein	FIG00450418	PLF_234_00002733	PGF_00426261			
644346.6	Brucella suis bv. 1 str. B12-0577	644346.6.con.1	PATRIC	CDS	fig|644346.6.peg.2		VBIBruSui288625_0002		1171	2256	+	1086		hypothetical protein	FIG00450790	PLF_234_00002865	PGF_01030855			
644346.6	Brucella suis bv. 1 str. B12-0577	644346.6.con.1	PATRIC	CDS	fig|644346.6.peg.3		VBIBruSui288625_0003		2429	4330	-	1902		Aerobic cobaltochelatase CobT subunit (EC 6.6.1.2)	FIG00019618	PLF_234_00000642	PGF_00158997		6.6.1.2|Cobaltochelatase	00860|Porphyrin and chlorophyll metabolism
644346.6	Brucella suis bv. 1 str. B12-0577	644346.6.con.1	PATRIC	CDS	fig|644346.6.peg.4		VBIBruSui288625_0004		4438	5466	-	1029		Aerobic cobaltochelatase CobS subunit (EC 6.6.1.2)	FIG00002765	PLF_234_00001284	PGF_00036513		6.6.1.2|Cobaltochelatase	00860|Porphyrin and chlorophyll metabolism
644346.6	Brucella suis bv. 1 str. B12-0577	644346.6.con.1	PATRIC	CDS	fig|644346.6.peg.5		VBIBruSui288625_0005		5503	5733	+	231		hypothetical protein	FIG00450662	PLF_234_00002747	PGF_00250507			
644346.6	Brucella suis bv. 1 str. B12-0577	644346.6.con.1	PATRIC	CDS	fig|644346.6.peg.6		VBIBruSui288625_0006		5711	6340	-	630		FIG003437: hypothetical with DnaJ-like domain	FIG00003437	PLF_234_00001548	PGF_00425847			
644346.6	Brucella suis bv. 1 str. B12-0577	644346.6.con.1	PATRIC	CDS	fig|644346.6.peg.7		VBIBruSui288625_0007		6527	6841	+	315		Cell division protein BolA	FIG00021808	PLF_234_00001517	PGF_00649271	GO:0030528|transcription regulator activity		
644346.6	Brucella suis bv. 1 str. B12-0577	644346.6.con.1	PATRIC	CDS	fig|644346.6.peg.8		VBIBruSui288625_0008		6866	8173	-	1308		Co2 transporter containing CBS domains	FIG00143319	PLF_234_00000954	PGF_00418178			
644346.6	Brucella suis bv. 1 str. B12-0577	644346.6.con.1	PATRIC	CDS	fig|644346.6.peg.9		VBIBruSui288625_0009		8237	9373	-	1137		3-dehydroquinate synthase (EC 4.2.3.4)	FIG00000224	PLF_234_00001480	PGF_00417658	GO:0003856|3-dehydroquinate synthase activity	4.2.3.4|3-dehydroquinate synthase	00400|Phenylalanine, tyrosine and tryptophan biosynthesis
