genome_id	genome_name	accession	annotation	feature_type	patric_id	refseq_locus_tag	alt_locus_tag	uniprotkb_accession	start	end	strand	na_length	gene	product	figfam_id	plfam_id	pgfam_id	go	ec	pathway
1198683.3	Brucella suis CNGB 247	AQLA01000001	PATRIC	source					1	482197	+	482197								
1198683.3	Brucella suis CNGB 247	AQLA01000001	PATRIC	CDS	fig|1198683.3.peg.1		VBIBruSui248362_0001		128	346	+	219		Mobile element protein	FIG01306568	PLF_234_00000002	PGF_06172466			
1198683.3	Brucella suis CNGB 247	AQLA01000001	PATRIC	CDS	fig|1198683.3.peg.2	C966_00001	VBIBruSui248362_0002	N8H9G5	946	1509	+	564		Dna binding response regulator PrrA (RegA)	FIG00003546	PLF_234_00001882	PGF_00423668			
1198683.3	Brucella suis CNGB 247	AQLA01000001	PATRIC	CDS	fig|1198683.3.peg.3	C966_00002	VBIBruSui248362_0003	N8HAQ1	1515	2009	-	495		Transcription elongation factor	FIG00638284	PLF_234_00002149	PGF_00057430			
1198683.3	Brucella suis CNGB 247	AQLA01000001	PATRIC	CDS	fig|1198683.3.peg.4	C966_00003	VBIBruSui248362_0004	N8ILE1	2278	2898	+	621		L,D-transpeptidase	FIG00883594	PLF_234_00001998	PGF_00015956			
1198683.3	Brucella suis CNGB 247	AQLA01000001	PATRIC	CDS	fig|1198683.3.peg.5	C966_00004	VBIBruSui248362_0005	N8II66	2988	3560	-	573		NifU-like domain protein	FIG00450316	PLF_234_00002055	PGF_00025653			
1198683.3	Brucella suis CNGB 247	AQLA01000001	PATRIC	CDS	fig|1198683.3.peg.6	C966_00005	VBIBruSui248362_0006	N8IMW6	3669	4208	-	540		Universal stress protein UspA and related nucleotide-binding proteins	FIG01023736	PLF_234_00002179	PGF_02204102			
1198683.3	Brucella suis CNGB 247	AQLA01000001	PATRIC	CDS	fig|1198683.3.peg.7	C966_00006	VBIBruSui248362_0007	N8H9H5	4215	5372	-	1158		Tryptophanyl-tRNA synthetase (EC 6.1.1.2)		PLF_234_00002391	PGF_00062045	GO:0004830|tryptophan-tRNA ligase activity	6.1.1.2|Tryptophan--tRNA ligase	00970|Aminoacyl-tRNA biosynthesis
1198683.3	Brucella suis CNGB 247	AQLA01000001	PATRIC	CDS	fig|1198683.3.peg.8	C966_00007	VBIBruSui248362_0008	N8HAQ8	5379	6923	-	1545		Proposed peptidoglycan lipid II flippase MurJ	FIG00001204	PLF_234_00001033	PGF_02798941			
1198683.3	Brucella suis CNGB 247	AQLA01000001	PATRIC	CDS	fig|1198683.3.peg.9	C966_00008	VBIBruSui248362_0009	N8ILE7	6982	9786	-	2805		[Protein-PII] uridylyltransferase (EC 2.7.7.59) / [Protein-PII]-UMP uridylyl-removing enzyme	FIG00002864	PLF_234_00001455	PGF_00067791	GO:0008773|[protein-PII] uridylyltransferase activity	2.7.7.59|[Protein-PII] uridylyltransferase	
1198683.3	Brucella suis CNGB 247	AQLA01000001	PATRIC	pseudogene	fig|1198683.3.pg.1		VBIBruSui248362_pg001		9929	12201	-	2273								
1198683.3	Brucella suis CNGB 247	AQLA01000001	PATRIC	CDS	fig|1198683.3.peg.10	C966_00009	VBIBruSui248362_0010	N8II69	9929	10801	-	873		NADP-dependent malic enzyme (EC 1.1.1.40)	FIG00000777	PLF_234_00002048	PGF_06447349	GO:0004473|malate dehydrogenase (oxaloacetate-decarboxylating) (NADP+) activity	1.1.1.40|Malate dehydrogenase (oxaloacetate-decarboxylating) (NADP(+))	00620|Pyruvate metabolism;00710|Carbon fixation in photosynthetic organisms
1198683.3	Brucella suis CNGB 247	AQLA01000001	PATRIC	CDS	fig|1198683.3.peg.11	C966_00010	VBIBruSui248362_0011	N8IMW9	10801	12201	-	1401		NADP-dependent malic enzyme (EC 1.1.1.40)	FIG00000777	PLF_234_00000895	PGF_06447349	GO:0004473|malate dehydrogenase (oxaloacetate-decarboxylating) (NADP+) activity	1.1.1.40|Malate dehydrogenase (oxaloacetate-decarboxylating) (NADP(+))	00620|Pyruvate metabolism;00710|Carbon fixation in photosynthetic organisms
1198683.3	Brucella suis CNGB 247	AQLA01000001	PATRIC	CDS	fig|1198683.3.peg.12	C966_00011	VBIBruSui248362_0012	N8H9H8	12358	15090	+	2733		DNA mismatch repair protein MutS	FIG00000356	PLF_234_00000958	PGF_02728524	GO:0003677|DNA binding;GO:0003684|damaged DNA binding;GO:0005524|ATP binding;GO:0006259|DNA metabolic process;GO:0006281|DNA repair;GO:0006298|mismatch repair		
1198683.3	Brucella suis CNGB 247	AQLA01000001	PATRIC	CDS	fig|1198683.3.peg.13	C966_00012	VBIBruSui248362_0013	N8HAR2	15396	16289	-	894		Putative hemolysin	FIG01004154	PLF_234_00001693	PGF_00041289			
1198683.3	Brucella suis CNGB 247	AQLA01000001	PATRIC	CDS	fig|1198683.3.peg.14	C966_00013	VBIBruSui248362_0014	N8ILF1	16564	17046	-	483		Lipoprotein signal peptidase (EC 3.4.23.36)	FIG00000081	PLF_234_00001627	PGF_04660832		3.4.23.36|Signal peptidase II	
1198683.3	Brucella suis CNGB 247	AQLA01000001	PATRIC	CDS	fig|1198683.3.peg.15	C966_00014	VBIBruSui248362_0015	N8II72	17048	17941	-	894		RNA methyltransferase Atu0341	FIG01306656	PLF_234_00001039	PGF_00046224			
1198683.3	Brucella suis CNGB 247	AQLA01000001	PATRIC	CDS	fig|1198683.3.peg.16	C966_00015	VBIBruSui248362_0016	N8IMX5	17938	19083	-	1146		SAM-dependent methyltransferase	FIG00483402	PLF_234_00000159	PGF_00049461			
1198683.3	Brucella suis CNGB 247	AQLA01000001	PATRIC	CDS	fig|1198683.3.peg.17	C966_00016	VBIBruSui248362_0017	N8H9I1	19196	19519	-	324		Uncharacterized MFS-type transporter	FIG00613966	PLF_234_00001676	PGF_06832128			
1198683.3	Brucella suis CNGB 247	AQLA01000001	PATRIC	CDS	fig|1198683.3.peg.18	C966_00017	VBIBruSui248362_0018	N8HAR7	19529	19813	-	285		Integration host factor beta subunit	FIG00001021	PLF_234_00001994	PGF_05693577	GO:0003677|DNA binding		
1198683.3	Brucella suis CNGB 247	AQLA01000001	PATRIC	CDS	fig|1198683.3.peg.19	C966_00018	VBIBruSui248362_0019	N8ILF3	19860	20843	-	984		Signal peptide peptidase A (SppA), a serine protease	FIG00454220	PLF_234_00001229	PGF_00052208			
1198683.3	Brucella suis CNGB 247	AQLA01000001	PATRIC	CDS	fig|1198683.3.peg.20	C966_00019	VBIBruSui248362_0020	N8II76	21275	22027	+	753		Lipopolysaccharide export system protein LptC	FIG00854123	PLF_234_00002322	PGF_03102253			
1198683.3	Brucella suis CNGB 247	AQLA01000001	PATRIC	CDS	fig|1198683.3.peg.21	C966_00020	VBIBruSui248362_0021	N8IMY0	22314	22964	+	651		Lipopolysaccharide export system protein LptA	FIG00638284	PLF_234_00002018	PGF_00017640			
1198683.3	Brucella suis CNGB 247	AQLA01000001	PATRIC	CDS	fig|1198683.3.peg.22	C966_00021	VBIBruSui248362_0022	N8H9I5	22976	23809	+	834		Lipopolysaccharide ABC transporter, ATP-binding protein LptB	FIG00744535	PLF_234_00001626	PGF_00017190			
1198683.3	Brucella suis CNGB 247	AQLA01000001	PATRIC	CDS	fig|1198683.3.peg.23	C966_00022	VBIBruSui248362_0023	N8HAR9	24105	25607	+	1503		RNA polymerase sigma-54 factor RpoN	FIG00006092	PLF_234_00000298	PGF_00046403			
1198683.3	Brucella suis CNGB 247	AQLA01000001	PATRIC	CDS	fig|1198683.3.peg.24		VBIBruSui248362_0024		26252	26383	-	132		hypothetical protein		PLF_234_00002677	PGF_01030788			
1198683.3	Brucella suis CNGB 247	AQLA01000001	PATRIC	CDS	fig|1198683.3.peg.25	C966_00023	VBIBruSui248362_0025	N8ILF7	26384	26950	+	567		Ribosome hibernation promoting factor Hpf	FIG00001306	PLF_234_00001706	PGF_00048917			
1198683.3	Brucella suis CNGB 247	AQLA01000001	PATRIC	CDS	fig|1198683.3.peg.26	C966_00024	VBIBruSui248362_0026	N8II78	27053	27517	+	465		PTS IIA-like nitrogen-regulatory protein PtsN	FIG00002729	PLF_234_00001667	PGF_00029464			
1198683.3	Brucella suis CNGB 247	AQLA01000001	PATRIC	CDS	fig|1198683.3.peg.27	C966_00025	VBIBruSui248362_0027	N8IMY2	27598	27843	-	246		FIG00450894: hypothetical protein	FIG00450893	PLF_234_00001923	PGF_00426171			
1198683.3	Brucella suis CNGB 247	AQLA01000001	PATRIC	CDS	fig|1198683.3.peg.28	C966_00026	VBIBruSui248362_0028	N8H9I9	27949	28362	-	414		Small heat shock protein	FIG00687700	PLF_234_00002127	PGF_00053059			
1198683.3	Brucella suis CNGB 247	AQLA01000001	PATRIC	CDS	fig|1198683.3.peg.29	C966_00027	VBIBruSui248362_0029	N8HAS1	28643	29140	-	498		FIG00440777: hypothetical protein	FIG00440775	PLF_234_00001550	PGF_00425982			
1198683.3	Brucella suis CNGB 247	AQLA01000001	PATRIC	CDS	fig|1198683.3.peg.30	C966_00028	VBIBruSui248362_0030	N8ILG1	29245	29991	+	747		Endonuclease III (EC 4.2.99.18)	FIG00000290	PLF_234_00001885	PGF_01898497	GO:0003906|DNA-(apurinic or apyrimidinic site) lyase activity	4.2.99.18|DNA-(apurinic or apyrimidinic site) lyase	
1198683.3	Brucella suis CNGB 247	AQLA01000001	PATRIC	CDS	fig|1198683.3.peg.31	C966_00029	VBIBruSui248362_0031	N8II81	30032	30745	-	714		Uncharacterized integral membrane protein Mlr5338	FIG01276430	PLF_234_00000701	PGF_01981390			
1198683.3	Brucella suis CNGB 247	AQLA01000001	PATRIC	CDS	fig|1198683.3.peg.32		VBIBruSui248362_0032		30735	30872	-	138		hypothetical protein	FIG00450739	PLF_234_00002912	PGF_07644764			
1198683.3	Brucella suis CNGB 247	AQLA01000001	PATRIC	CDS	fig|1198683.3.peg.33	C966_00030	VBIBruSui248362_0033	N8IMY7	31005	31997	+	993		Adenosine kinase (2.7.1.20)	FIG00001653	PLF_234_00001505	PGF_00035240			
1198683.3	Brucella suis CNGB 247	AQLA01000001	PATRIC	CDS	fig|1198683.3.peg.34	C966_00031	VBIBruSui248362_0034	N8H9J2	32016	32639	-	624		UPF0126 inner membrane protein CC_3680	FIG00884133	PLF_234_00002390	PGF_00060720			
1198683.3	Brucella suis CNGB 247	AQLA01000001	PATRIC	CDS	fig|1198683.3.peg.35	C966_00032	VBIBruSui248362_0035	N8HAS5	32805	33497	-	693		Heat shock protein GrpE	FIG00000103	PLF_234_00001600	PGF_03751823	GO:0000774|adenyl-nucleotide exchange factor activity;GO:0006457|protein folding;GO:0042803|protein homodimerization activity;GO:0051087|chaperone binding		
1198683.3	Brucella suis CNGB 247	AQLA01000001	PATRIC	CDS	fig|1198683.3.peg.36	C966_00033	VBIBruSui248362_0036	N8ILG5	33603	34673	-	1071		Heat-inducible transcription repressor HrcA	FIG00000544	PLF_234_00001601	PGF_01867628	GO:0003700|transcription factor activity;GO:0005622|intracellular		
1198683.3	Brucella suis CNGB 247	AQLA01000001	PATRIC	CDS	fig|1198683.3.peg.37		VBIBruSui248362_0037		34670	34801	-	132		hypothetical protein	FIG00450187	PLF_234_00002674	PGF_01030785			
1198683.3	Brucella suis CNGB 247	AQLA01000001	PATRIC	CDS	fig|1198683.3.peg.38	C966_00034	VBIBruSui248362_0038	N8II85	34895	35611	+	717		Ribonuclease PH (EC 2.7.7.56)	FIG00135600	PLF_234_00001218	PGF_00048586	GO:0009022|tRNA nucleotidyltransferase activity	2.7.7.56|tRNA nucleotidyltransferase	
1198683.3	Brucella suis CNGB 247	AQLA01000001	PATRIC	CDS	fig|1198683.3.peg.39	C966_00035	VBIBruSui248362_0039	N8IMZ2	35785	36189	+	405		Glyoxalase family protein	FIG00007915	PLF_234_00002311	PGF_00010001			
1198683.3	Brucella suis CNGB 247	AQLA01000001	PATRIC	CDS	fig|1198683.3.peg.40	C966_00036	VBIBruSui248362_0040	N8H9J6	36198	36854	+	657		Nucleoside 5-triphosphatase RdgB (dHAPTP, dITP, XTP-specific) (EC 3.6.1.66)	FIG00000584	PLF_234_00002058	PGF_00026362		3.6.1.66|XTP/dITP diphosphatase	
