genome_id	genome_name	accession	annotation	feature_type	patric_id	refseq_locus_tag	alt_locus_tag	uniprotkb_accession	start	end	strand	na_length	gene	product	figfam_id	plfam_id	pgfam_id	go	ec	pathway
1169242.3	Brucella suis F8/06-1	AQLG01000001	PATRIC	source					1	28961	+	28961								
1169242.3	Brucella suis F8/06-1	AQLG01000001	PATRIC	CDS	fig|1169242.3.peg.1	C007_00001	VBIBruSui236059_0001	N8KD35	433	1704	-	1272		Membrane-bound lytic murein transglycosylase B	FIG00145963	PLF_234_00000725	PGF_00070995			
1169242.3	Brucella suis F8/06-1	AQLG01000001	PATRIC	CDS	fig|1169242.3.peg.2	C007_00002	VBIBruSui236059_0002	N8KJ54	1720	2325	-	606		Recombination protein RecR	FIG00000190	PLF_234_00001042	PGF_02463284	GO:0003676|nucleic acid binding;GO:0006281|DNA repair;GO:0006304|DNA modification;GO:0006310|DNA recombination		
1169242.3	Brucella suis F8/06-1	AQLG01000001	PATRIC	CDS	fig|1169242.3.peg.3	C007_00003	VBIBruSui236059_0003	N8J3R5	2456	2779	-	324		Nucleoid-associated protein YaaK	FIG00000557	PLF_234_00000967	PGF_06693963			
1169242.3	Brucella suis F8/06-1	AQLG01000001	PATRIC	CDS	fig|1169242.3.peg.4	C007_00004	VBIBruSui236059_0004	N8J4A2	2804	4612	-	1809		DNA polymerase III subunits gamma and tau (EC 2.7.7.7)	FIG00000414	PLF_234_00000363	PGF_00827555	GO:0003887|DNA-directed DNA polymerase activity	2.7.7.7|DNA-directed DNA polymerase	00230|Purine metabolism;00240|Pyrimidine metabolism
1169242.3	Brucella suis F8/06-1	AQLG01000001	PATRIC	CDS	fig|1169242.3.peg.5	C007_00005	VBIBruSui236059_0005	N8KGX9	4894	5298	+	405		HIT1 PROTEIN	FIG00882957	PLF_234_00001342	PGF_00010630			
1169242.3	Brucella suis F8/06-1	AQLG01000001	PATRIC	CDS	fig|1169242.3.peg.6	C007_00006	VBIBruSui236059_0006	N8KD39	5327	6274	+	948		NADH pyrophosphatase (EC 3.6.1.22), decaps 5'-NAD modified RNA	FIG00000911	PLF_234_00000894	PGF_00024615	GO:0000210|NAD+ diphosphatase activity	3.6.1.22|NAD(+) diphosphatase	00760|Nicotinate and nicotinamide metabolism
1169242.3	Brucella suis F8/06-1	AQLG01000001	PATRIC	CDS	fig|1169242.3.peg.7	C007_00007	VBIBruSui236059_0007	N8KJ58	6275	7147	-	873		Prephenate dehydratase (EC 4.2.1.51)	FIG00341289	PLF_234_00001210	PGF_00438421	GO:0004664|prephenate dehydratase activity	4.2.1.51|Prephenate dehydratase	00400|Phenylalanine, tyrosine and tryptophan biosynthesis
1169242.3	Brucella suis F8/06-1	AQLG01000001	PATRIC	CDS	fig|1169242.3.peg.8	C007_00008	VBIBruSui236059_0008	N8J3R9	7227	7982	-	756		3-deoxy-manno-octulosonate cytidylyltransferase (EC 2.7.7.38)	FIG00000603	PLF_234_00000834	PGF_00418128	GO:0008690|3-deoxy-manno-octulosonate cytidylyltransferase activity	2.7.7.38|3-deoxy-manno-octulosonate cytidylyltransferase	00540|Lipopolysaccharide biosynthesis
1169242.3	Brucella suis F8/06-1	AQLG01000001	PATRIC	CDS	fig|1169242.3.peg.9	C007_00009	VBIBruSui236059_0009	N8J4A7	8390	8968	+	579		membrane c-type cytochrome cy	FIG00133353	PLF_234_00001260	PGF_00401071			
1169242.3	Brucella suis F8/06-1	AQLG01000001	PATRIC	CDS	fig|1169242.3.peg.10	C007_00010	VBIBruSui236059_0010	N8KGY3	9013	9978	-	966		Molybdopterin molybdenumtransferase (EC 2.10.1.1)	FIG01054910	PLF_234_00001004	PGF_00022527	GO:0061599|molybdopterin molybdotransferase activity	2.10.1.1|Molybdopterin molybdotransferase	
1169242.3	Brucella suis F8/06-1	AQLG01000001	PATRIC	CDS	fig|1169242.3.peg.11		VBIBruSui236059_0011		10257	10370	-	114		hypothetical protein	FIG00450606	PLF_234_00002680	PGF_01030791			
1169242.3	Brucella suis F8/06-1	AQLG01000001	PATRIC	CDS	fig|1169242.3.peg.12	C007_00011	VBIBruSui236059_0012	N8KD43	10517	11530	+	1014		Cytochrome O ubiquinol oxidase subunit II (EC 1.10.3.-)	FIG00001095	PLF_234_00000605	PGF_05122891	GO:0004129|cytochrome-c oxidase activity;GO:0005507|copper ion binding;GO:0006118|electron transport;GO:0008827|cytochrome o ubiquinol oxidase activity;GO:0016020|membrane;GO:0016021|integral to membrane	1.10.3.-|With oxygen as acceptor.	00965|Betalain biosynthesis
1169242.3	Brucella suis F8/06-1	AQLG01000001	PATRIC	CDS	fig|1169242.3.peg.13	C007_00012	VBIBruSui236059_0013	N8KJ64	11610	13589	+	1980		Cytochrome O ubiquinol oxidase subunit I (EC 1.10.3.-)	FIG00001077	PLF_234_00000053	PGF_00420152	GO:0004129|cytochrome-c oxidase activity;GO:0006118|electron transport;GO:0016020|membrane	1.10.3.-|With oxygen as acceptor.	00965|Betalain biosynthesis
1169242.3	Brucella suis F8/06-1	AQLG01000001	PATRIC	CDS	fig|1169242.3.peg.14	C007_00013	VBIBruSui236059_0014	N8J3S4	13593	14222	+	630		Cytochrome O ubiquinol oxidase subunit III (EC 1.10.3.-)	FIG00001056	PLF_234_00001125	PGF_00420155	GO:0004129|cytochrome-c oxidase activity;GO:0006118|electron transport;GO:0016020|membrane	1.10.3.-|With oxygen as acceptor.	00965|Betalain biosynthesis
1169242.3	Brucella suis F8/06-1	AQLG01000001	PATRIC	CDS	fig|1169242.3.peg.15	C007_00014	VBIBruSui236059_0015	N8J4B0	14222	14587	+	366		Cytochrome O ubiquinol oxidase subunit IV (EC 1.10.3.-)	FIG00001063	PLF_234_00000492	PGF_04012930	GO:0006118|electron transport;GO:0016021|integral to membrane	1.10.3.-|With oxygen as acceptor.	00965|Betalain biosynthesis
1169242.3	Brucella suis F8/06-1	AQLG01000001	PATRIC	CDS	fig|1169242.3.peg.16	C007_00015	VBIBruSui236059_0016	N8KGY9	15038	15625	+	588		hypothetical protein	FIG01349516	PLF_234_00002726	PGF_06852625			
1169242.3	Brucella suis F8/06-1	AQLG01000001	PATRIC	CDS	fig|1169242.3.peg.17	C007_00017	VBIBruSui236059_0017	N8KJ68	16221	18140	+	1920		Outer membrane component of TAM transport system	FIG00139579	PLF_234_00000509	PGF_00027752			
1169242.3	Brucella suis F8/06-1	AQLG01000001	PATRIC	CDS	fig|1169242.3.peg.18	C007_00018	VBIBruSui236059_0018	N8J3S7	18137	22876	+	4740		Inner membrane component of TAM transport system	FIG00883149	PLF_234_00000502	PGF_01775859			
1169242.3	Brucella suis F8/06-1	AQLG01000001	PATRIC	CDS	fig|1169242.3.peg.19	C007_00019	VBIBruSui236059_0019	N8J4B5	23021	23746	+	726		L,D-transpeptidase	FIG00883495	PLF_234_00000226	PGF_00015956			
