genome_id	genome_name	accession	annotation	feature_type	patric_id	refseq_locus_tag	alt_locus_tag	uniprotkb_accession	start	end	strand	na_length	gene	product	figfam_id	plfam_id	pgfam_id	go	ec	pathway
1112912.3	Brucella suis VBI22	CP003128	PATRIC	source					1	2108637	+	2108637								
1112912.3	Brucella suis VBI22	CP003128	PATRIC	CDS	fig|1112912.3.peg.1		VBIBruSui219962_0001		619	735	-	117		hypothetical protein	FIG00450690	PLF_234_00002778	PGF_00345022			
1112912.3	Brucella suis VBI22	CP003128	PATRIC	CDS	fig|1112912.3.peg.2	BSVBI22_A0001	VBIBruSui219962_0002	G8NFA8	691	2274	+	1584	dnaA	Chromosomal replication initiator protein DnaA	FIG00000441	PLF_234_00000530	PGF_03750571			
1112912.3	Brucella suis VBI22	CP003128	PATRIC	CDS	fig|1112912.3.peg.3	BSVBI22_A0002	VBIBruSui219962_0003	G8NFA9	2566	3696	+	1131	dnaN	DNA polymerase III beta subunit (EC 2.7.7.7)	FIG00066425	PLF_234_00000785	PGF_00421498	GO:0003887|DNA-directed DNA polymerase activity	2.7.7.7|DNA-directed DNA polymerase	00230|Purine metabolism;00240|Pyrimidine metabolism
1112912.3	Brucella suis VBI22	CP003128	PATRIC	CDS	fig|1112912.3.peg.4	BSVBI22_A0003	VBIBruSui219962_0004	G8NFB0	3878	5032	+	1155	recF	DNA recombination and repair protein RecF	FIG00000412	PLF_234_00000647	PGF_00421733			
1112912.3	Brucella suis VBI22	CP003128	PATRIC	CDS	fig|1112912.3.peg.5	BSVBI22_A0004	VBIBruSui219962_0005	G8NFB1	5070	5852	+	783	moeB	Molybdopterin-synthase adenylyltransferase (EC 2.7.7.80)	FIG00001230	PLF_234_00000668	PGF_01104399	GO:0061605|molybdopterin-synthase adenylyltransferase activity	2.7.7.80|Molybdopterin-synthase adenylyltransferase	
1112912.3	Brucella suis VBI22	CP003128	PATRIC	CDS	fig|1112912.3.peg.6	BSVBI22_A0005	VBIBruSui219962_0006	G8NFB2	5869	6825	-	957		D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95)	FIG00031250	PLF_234_00000782	PGF_02937881	GO:0004617|phosphoglycerate dehydrogenase activity	1.1.1.95|Phosphoglycerate dehydrogenase	00260|Glycine, serine and threonine metabolism;00680|Methane metabolism
1112912.3	Brucella suis VBI22	CP003128	PATRIC	CDS	fig|1112912.3.peg.7	BSVBI22_A0006	VBIBruSui219962_0007	G8NFB3	6822	8462	-	1641		ABC transporter, ATP-binding protein (cluster 5, nickel/peptides/opines) / ABC transporter, ATP-binding protein (cluster 5, nickel/peptides/opines)	FIG00945384	PLF_234_00000764	PGF_00070754			
1112912.3	Brucella suis VBI22	CP003128	PATRIC	CDS	fig|1112912.3.peg.8	BSVBI22_A0007	VBIBruSui219962_0008	G8NFB4	8471	9610	-	1140		ABC transporter, permease protein 2 (cluster 5, nickel/peptides/opines)	FIG00455853	PLF_234_00000838	PGF_05643076			
1112912.3	Brucella suis VBI22	CP003128	PATRIC	CDS	fig|1112912.3.peg.9	BSVBI22_A0008	VBIBruSui219962_0009	G8NFB5	9610	10707	-	1098		ABC transporter, permease protein 1 (cluster 5, nickel/peptides/opines)	FIG00945384	PLF_234_00000419	PGF_00040922			
1112912.3	Brucella suis VBI22	CP003128	PATRIC	CDS	fig|1112912.3.peg.10	BSVBI22_A0009	VBIBruSui219962_0010	G8NFB6	10819	12666	-	1848		ABC transporter, substrate-binding protein (cluster 5, nickel/peptides/opines)	FIG00456025	PLF_234_00000436	PGF_00222644			
1112912.3	Brucella suis VBI22	CP003128	PATRIC	CDS	fig|1112912.3.peg.11	BSVBI22_A0010	VBIBruSui219962_0011	G8NFB7	12680	14548	-	1869		ABC transporter, substrate-binding protein (cluster 5, nickel/peptides/opines)	FIG01115339	PLF_234_00000595	PGF_00222644			
1112912.3	Brucella suis VBI22	CP003128	PATRIC	CDS	fig|1112912.3.peg.12	BSVBI22_A0012	VBIBruSui219962_0012	G8NFB9	15148	15348	-	201		FIG00450919: hypothetical protein	FIG00450918	PLF_234_00001322	PGF_00426177			
1112912.3	Brucella suis VBI22	CP003128	PATRIC	CDS	fig|1112912.3.peg.13	BSVBI22_A0014	VBIBruSui219962_0013	G8NFC1	16003	17109	-	1107		ABC transporter, substrate-binding protein (cluster 4, leucine/isoleucine/valine/benzoate)	FIG01315481	PLF_234_00000105	PGF_04341281			
1112912.3	Brucella suis VBI22	CP003128	PATRIC	pseudogene	fig|1112912.3.pg.1		VBIBruSui219962_pg001		17346	18024	-	679								
1112912.3	Brucella suis VBI22	CP003128	PATRIC	CDS	fig|1112912.3.peg.14	BSVBI22_A0016	VBIBruSui219962_0014	G8NFC3	17578	18372	-	795		Methylglutaconyl-CoA hydratase (EC 4.2.1.18)	FIG00138403	PLF_234_00000180	PGF_00943546	GO:0004490|methylglutaconyl-CoA hydratase activity	4.2.1.18|Methylglutaconyl-CoA hydratase	00280|Valine, leucine and isoleucine degradation
1112912.3	Brucella suis VBI22	CP003128	PATRIC	pseudogene	fig|1112912.3.pg.2	BSVBI22_A0017	VBIBruSui219962_pg002		18369	19231	-	863	mvaB							
1112912.3	Brucella suis VBI22	CP003128	PATRIC	CDS	fig|1112912.3.peg.15		VBIBruSui219962_0015		18479	19231	-	753		Hydroxymethylglutaryl-CoA lyase (EC 4.1.3.4)	FIG00000963	PLF_234_00000887	PGF_02980852	GO:0004419|hydroxymethylglutaryl-CoA lyase activity	4.1.3.4|Hydroxymethylglutaryl-CoA lyase	00072|Synthesis and degradation of ketone bodies;00280|Valine, leucine and isoleucine degradation;00281|Geraniol degradation;00650|Butanoate metabolism
1112912.3	Brucella suis VBI22	CP003128	PATRIC	CDS	fig|1112912.3.peg.16	BSVBI22_A0018	VBIBruSui219962_0016	G8NFC4	19224	21245	-	2022		Methylcrotonyl-CoA carboxylase biotin-containing subunit (EC 6.4.1.4)	FIG00183535	PLF_234_00000179	PGF_02075241	GO:0004485|methylcrotonoyl-CoA carboxylase activity	6.4.1.4|Methylcrotonoyl-CoA carboxylase	00280|Valine, leucine and isoleucine degradation
1112912.3	Brucella suis VBI22	CP003128	PATRIC	CDS	fig|1112912.3.peg.17	BSVBI22_A0019	VBIBruSui219962_0017	G8NFC5	21257	22864	-	1608		Methylcrotonyl-CoA carboxylase carboxyl transferase subunit (EC 6.4.1.4)	FIG00138249	PLF_234_00000271	PGF_00020981	GO:0004485|methylcrotonoyl-CoA carboxylase activity	6.4.1.4|Methylcrotonoyl-CoA carboxylase	00280|Valine, leucine and isoleucine degradation
1112912.3	Brucella suis VBI22	CP003128	PATRIC	CDS	fig|1112912.3.peg.18	BSVBI22_A0020	VBIBruSui219962_0018	G8NFC6	22864	24012	-	1149	ivd	Isovaleryl-CoA dehydrogenase (EC 1.3.8.4)	FIG00138712	PLF_234_00000660	PGF_03369967		1.3.8.4|Isovaleryl-CoA dehydrogenase	00280|Valine, leucine and isoleucine degradation
1112912.3	Brucella suis VBI22	CP003128	PATRIC	CDS	fig|1112912.3.peg.19		VBIBruSui219962_0019		24025	24171	+	147		hypothetical protein	FIG00450275	PLF_234_00002945	PGF_07656830			
1112912.3	Brucella suis VBI22	CP003128	PATRIC	CDS	fig|1112912.3.peg.20	BSVBI22_A0021	VBIBruSui219962_0020	G8NFC7	24189	26177	-	1989		Acetoacetyl-CoA synthetase [leucine] (EC 6.2.1.16)	FIG01955983	PLF_234_00000024	PGF_00024851		6.2.1.16|Acetoacetate--CoA ligase	00650|Butanoate metabolism
1112912.3	Brucella suis VBI22	CP003128	PATRIC	CDS	fig|1112912.3.peg.21	BSVBI22_A0022	VBIBruSui219962_0021	G8NFC8	26362	26796	-	435		hypothetical protein	FIG00450025	PLF_234_00002845	PGF_00123713			
1112912.3	Brucella suis VBI22	CP003128	PATRIC	CDS	fig|1112912.3.peg.22	BSVBI22_A0023	VBIBruSui219962_0022	G8NFC9	26973	28010	-	1038		Acyltransferase	FIG00149539	PLF_234_00002625	PGF_02472029			
1112912.3	Brucella suis VBI22	CP003128	PATRIC	pseudogene	fig|1112912.3.pg.3		VBIBruSui219962_pg003		27070	28094	-	1025								
1112912.3	Brucella suis VBI22	CP003128	PATRIC	tRNA	fig|1112912.3.rna.1	BSVBI22_At01	VBIBruSui219962_r001		28319	28391	-	73		tRNA-Ala-GGC						
1112912.3	Brucella suis VBI22	CP003128	PATRIC	CDS	fig|1112912.3.peg.23	BSVBI22_A0024	VBIBruSui219962_0023	G8NFD0	28617	29000	-	384		FIG00418427: hypothetical protein	FIG00983644	PLF_234_00001891	PGF_00425950			
1112912.3	Brucella suis VBI22	CP003128	PATRIC	CDS	fig|1112912.3.peg.24	BSVBI22_A0025	VBIBruSui219962_0024	G8NFD1	29385	30737	+	1353	aroA	3-phosphoshikimate 1-carboxyvinyltransferase (EC 2.5.1.19)	FIG00075970	PLF_234_00001089	PGF_05280843	GO:0003866|3-phosphoshikimate 1-carboxyvinyltransferase activity	2.5.1.19|3-phosphoshikimate 1-carboxyvinyltransferase	00400|Phenylalanine, tyrosine and tryptophan biosynthesis
1112912.3	Brucella suis VBI22	CP003128	PATRIC	CDS	fig|1112912.3.peg.25	BSVBI22_A0026	VBIBruSui219962_0025	G8NFD2	30734	31393	+	660	cmk	Cytidylate kinase (EC 2.7.4.25)	FIG00041008	PLF_234_00001124	PGF_00420121		2.7.4.25|(d)CMP kinase	
1112912.3	Brucella suis VBI22	CP003128	PATRIC	CDS	fig|1112912.3.peg.26		VBIBruSui219962_0026		31426	31575	-	150		hypothetical protein	FIG00450051	PLF_234_00002619	PGF_07469793			
1112912.3	Brucella suis VBI22	CP003128	PATRIC	CDS	fig|1112912.3.peg.27	BSVBI22_A0027	VBIBruSui219962_0027	G8NFD3	31609	33309	+	1701	rpsA	SSU ribosomal protein S1p	FIG00000210	PLF_234_00001223	PGF_02946231	GO:0003723|RNA binding		
1112912.3	Brucella suis VBI22	CP003128	PATRIC	CDS	fig|1112912.3.peg.28	BSVBI22_A0028	VBIBruSui219962_0028	G8NFD4	33727	34737	-	1011		Putative membrane protein YeiH	FIG00004373	PLF_234_00000343	PGF_02930386			
1112912.3	Brucella suis VBI22	CP003128	PATRIC	CDS	fig|1112912.3.peg.29	BSVBI22_A0029	VBIBruSui219962_0029	G8NFD5	34853	35752	+	900		Transcriptional regulator YeiE, LysR family	FIG00003701	PLF_234_00001735	PGF_06592852			
1112912.3	Brucella suis VBI22	CP003128	PATRIC	CDS	fig|1112912.3.peg.30	BSVBI22_A0031	VBIBruSui219962_0030	G8NFD7	36357	37640	-	1284		Membrane-bound lytic murein transglycosylase B	FIG00004335	PLF_234_00000725	PGF_00070995			
1112912.3	Brucella suis VBI22	CP003128	PATRIC	CDS	fig|1112912.3.peg.31	BSVBI22_A0032	VBIBruSui219962_0031	G8NFD8	37656	38261	-	606	recR	Recombination protein RecR	FIG00000190	PLF_234_00001042	PGF_02463284	GO:0003676|nucleic acid binding;GO:0006281|DNA repair;GO:0006304|DNA modification;GO:0006310|DNA recombination		
1112912.3	Brucella suis VBI22	CP003128	PATRIC	CDS	fig|1112912.3.peg.32	BSVBI22_A0033	VBIBruSui219962_0032	G8NFD9	38392	38715	-	324		Nucleoid-associated protein YaaK	FIG00000557	PLF_234_00000967	PGF_06693963			
1112912.3	Brucella suis VBI22	CP003128	PATRIC	CDS	fig|1112912.3.peg.33	BSVBI22_A0034	VBIBruSui219962_0033	G8NFE0	38740	40548	-	1809	dnaX	DNA polymerase III subunits gamma and tau (EC 2.7.7.7)	FIG00000414	PLF_234_00000363	PGF_00827555	GO:0003887|DNA-directed DNA polymerase activity	2.7.7.7|DNA-directed DNA polymerase	00230|Purine metabolism;00240|Pyrimidine metabolism
1112912.3	Brucella suis VBI22	CP003128	PATRIC	CDS	fig|1112912.3.peg.34	BSVBI22_A0035	VBIBruSui219962_0034	G8NFE1	40829	41233	+	405		HIT1 PROTEIN	FIG00882957	PLF_234_00001342	PGF_00010630			
1112912.3	Brucella suis VBI22	CP003128	PATRIC	CDS	fig|1112912.3.peg.35	BSVBI22_A0036	VBIBruSui219962_0035	G8NFE2	41262	42209	+	948		NADH pyrophosphatase (EC 3.6.1.22), decaps 5'-NAD modified RNA	FIG00000911	PLF_234_00000894	PGF_00024615	GO:0000210|NAD+ diphosphatase activity	3.6.1.22|NAD(+) diphosphatase	00760|Nicotinate and nicotinamide metabolism
1112912.3	Brucella suis VBI22	CP003128	PATRIC	CDS	fig|1112912.3.peg.36	BSVBI22_A0037	VBIBruSui219962_0036	G8NFE3	42210	43082	-	873	pheA	Prephenate dehydratase (EC 4.2.1.51)	FIG00341289	PLF_234_00001210	PGF_00438421	GO:0004664|prephenate dehydratase activity	4.2.1.51|Prephenate dehydratase	00400|Phenylalanine, tyrosine and tryptophan biosynthesis
1112912.3	Brucella suis VBI22	CP003128	PATRIC	CDS	fig|1112912.3.peg.37	BSVBI22_A0038	VBIBruSui219962_0037	G8NFE4	43162	43917	-	756	kdsB	3-deoxy-manno-octulosonate cytidylyltransferase (EC 2.7.7.38)	FIG00000603	PLF_234_00000834	PGF_00418128	GO:0008690|3-deoxy-manno-octulosonate cytidylyltransferase activity	2.7.7.38|3-deoxy-manno-octulosonate cytidylyltransferase	00540|Lipopolysaccharide biosynthesis
1112912.3	Brucella suis VBI22	CP003128	PATRIC	CDS	fig|1112912.3.peg.38	BSVBI22_A0039	VBIBruSui219962_0038	G8NFE5	44325	44903	+	579		membrane c-type cytochrome cy	FIG00133353	PLF_234_00001260	PGF_00401071			
1112912.3	Brucella suis VBI22	CP003128	PATRIC	CDS	fig|1112912.3.peg.39	BSVBI22_A0040	VBIBruSui219962_0039	G8NFE6	44948	45913	-	966		Molybdopterin molybdenumtransferase (EC 2.10.1.1)	FIG01054910	PLF_234_00001004	PGF_00022527	GO:0061599|molybdopterin molybdotransferase activity	2.10.1.1|Molybdopterin molybdotransferase	
1112912.3	Brucella suis VBI22	CP003128	PATRIC	CDS	fig|1112912.3.peg.40		VBIBruSui219962_0040		46192	46305	-	114		hypothetical protein	FIG00450606	PLF_234_00002680	PGF_01030791			
1112912.3	Brucella suis VBI22	CP003128	PATRIC	CDS	fig|1112912.3.peg.41	BSVBI22_A0042	VBIBruSui219962_0041	G8NFE8	46452	47465	+	1014	cyoA	Cytochrome O ubiquinol oxidase subunit II (EC 1.10.3.-)	FIG00001095	PLF_234_00000605	PGF_05122891	GO:0004129|cytochrome-c oxidase activity;GO:0005507|copper ion binding;GO:0006118|electron transport;GO:0008827|cytochrome o ubiquinol oxidase activity;GO:0016020|membrane;GO:0016021|integral to membrane	1.10.3.-|With oxygen as acceptor.	00965|Betalain biosynthesis
1112912.3	Brucella suis VBI22	CP003128	PATRIC	CDS	fig|1112912.3.peg.42	BSVBI22_A0043	VBIBruSui219962_0042	G8NFE9	47545	49524	+	1980	qoxB	Cytochrome O ubiquinol oxidase subunit I (EC 1.10.3.-)	FIG00001077	PLF_234_00000053	PGF_00420152	GO:0004129|cytochrome-c oxidase activity;GO:0006118|electron transport;GO:0016020|membrane	1.10.3.-|With oxygen as acceptor.	00965|Betalain biosynthesis
1112912.3	Brucella suis VBI22	CP003128	PATRIC	CDS	fig|1112912.3.peg.43	BSVBI22_A0044	VBIBruSui219962_0043	G8NFF0	49528	50157	+	630		Cytochrome O ubiquinol oxidase subunit III (EC 1.10.3.-)	FIG00001056	PLF_234_00001125	PGF_00420155	GO:0004129|cytochrome-c oxidase activity;GO:0006118|electron transport;GO:0016020|membrane	1.10.3.-|With oxygen as acceptor.	00965|Betalain biosynthesis
1112912.3	Brucella suis VBI22	CP003128	PATRIC	CDS	fig|1112912.3.peg.44	BSVBI22_A0045	VBIBruSui219962_0044	G8NFF1	50157	50522	+	366	qoxD	Cytochrome O ubiquinol oxidase subunit IV (EC 1.10.3.-)	FIG00001063	PLF_234_00000492	PGF_04012930	GO:0006118|electron transport;GO:0016021|integral to membrane	1.10.3.-|With oxygen as acceptor.	00965|Betalain biosynthesis
1112912.3	Brucella suis VBI22	CP003128	PATRIC	CDS	fig|1112912.3.peg.45	BSVBI22_A0047	VBIBruSui219962_0045	G8NFF3	50973	51560	+	588		hypothetical protein	FIG01349516	PLF_234_00002726	PGF_06852625			
1112912.3	Brucella suis VBI22	CP003128	PATRIC	pseudogene	fig|1112912.3.pg.4		VBIBruSui219962_pg004		51156	51671	+	516								
1112912.3	Brucella suis VBI22	CP003128	PATRIC	CDS	fig|1112912.3.peg.46	BSVBI22_A0048	VBIBruSui219962_0046	G8NFF4	52156	54075	+	1920		Outer membrane component of TAM transport system	FIG00139579	PLF_234_00000509	PGF_00027752			
1112912.3	Brucella suis VBI22	CP003128	PATRIC	CDS	fig|1112912.3.peg.47	BSVBI22_A0049	VBIBruSui219962_0047	G8NFF5	54072	58811	+	4740		Inner membrane component of TAM transport system	FIG00883149	PLF_234_00000502	PGF_01775859			
1112912.3	Brucella suis VBI22	CP003128	PATRIC	CDS	fig|1112912.3.peg.48	BSVBI22_A0050	VBIBruSui219962_0048	G8NFF6	58956	59681	+	726		L,D-transpeptidase	FIG00883495	PLF_234_00000226	PGF_00015956			
1112912.3	Brucella suis VBI22	CP003128	PATRIC	CDS	fig|1112912.3.peg.49	BSVBI22_A0051	VBIBruSui219962_0049	G8NFF7	59732	59947	-	216		hypothetical protein	FIG00450785	PLF_234_00001467	PGF_08030302			
1112912.3	Brucella suis VBI22	CP003128	PATRIC	CDS	fig|1112912.3.peg.50	BSVBI22_A0052	VBIBruSui219962_0050	G8NFF8	60017	60520	-	504		FIG00451333: hypothetical protein	FIG00451331	PLF_234_00001143	PGF_00426212			
1112912.3	Brucella suis VBI22	CP003128	PATRIC	CDS	fig|1112912.3.peg.51		VBIBruSui219962_0051		60513	60638	+	126		hypothetical protein	FIG00450382	PLF_234_00003225	PGF_08028021			
1112912.3	Brucella suis VBI22	CP003128	PATRIC	CDS	fig|1112912.3.peg.52	BSVBI22_A0053	VBIBruSui219962_0052	G8NFF9	60857	61063	-	207		hypothetical protein	FIG00450356	PLF_234_00001468	PGF_07555689			
1112912.3	Brucella suis VBI22	CP003128	PATRIC	CDS	fig|1112912.3.peg.53	BSVBI22_A0054	VBIBruSui219962_0053	G8NFG0	61074	62129	-	1056		Conserved membrane protein in copper uptake, YcnI / Copper metallochaperone PCu(A)C, inserts Cu(I) into cytochrome oxidase subunit II	FIG00450845	PLF_234_00000559	PGF_00419435			
1112912.3	Brucella suis VBI22	CP003128	PATRIC	CDS	fig|1112912.3.peg.54	BSVBI22_A0055	VBIBruSui219962_0054	G8NFG1	62213	62545	-	333		FIG00450019: hypothetical protein	FIG00450017	PLF_234_00001317	PGF_00426015			
1112912.3	Brucella suis VBI22	CP003128	PATRIC	CDS	fig|1112912.3.peg.55	BSVBI22_A0056	VBIBruSui219962_0055	G8NFG2	62856	63251	-	396		Lactoylglutathione lyase (EC 4.4.1.5)	FIG00004743	PLF_234_00002852	PGF_00016546	GO:0004462|lactoylglutathione lyase activity	4.4.1.5|Lactoylglutathione lyase	00620|Pyruvate metabolism
1112912.3	Brucella suis VBI22	CP003128	PATRIC	CDS	fig|1112912.3.peg.56	BSVBI22_A0057	VBIBruSui219962_0056	G8NFG3	63448	64611	+	1164		[4Fe-4S] cluster assembly scaffold protein Mrp (=ApbC)	FIG00001492	PLF_234_00002533	PGF_00067739			
