genome_id	genome_name	accession	annotation	feature_type	patric_id	refseq_locus_tag	alt_locus_tag	uniprotkb_accession	start	end	strand	na_length	gene	product	figfam_id	plfam_id	pgfam_id	go	ec	pathway
1160230.3	Brucella suis 92/63	AQNV01000001	PATRIC	source					1	1923956	+	1923956								
1160230.3	Brucella suis 92/63	AQNV01000001	PATRIC	CDS	fig|1160230.3.peg.1	C050_00001	VBIBruSui233969_0001	N7PSH9	165	560	-	396		Lactoylglutathione lyase (EC 4.4.1.5)	FIG00004743	PLF_234_00002852	PGF_00016546	GO:0004462|lactoylglutathione lyase activity	4.4.1.5|Lactoylglutathione lyase	00620|Pyruvate metabolism
1160230.3	Brucella suis 92/63	AQNV01000001	PATRIC	CDS	fig|1160230.3.peg.2	C050_00002	VBIBruSui233969_0002	N7QZ24	757	1920	+	1164		[4Fe-4S] cluster assembly scaffold protein Mrp (=ApbC)	FIG00001492	PLF_234_00002533	PGF_00067739			
1160230.3	Brucella suis 92/63	AQNV01000001	PATRIC	CDS	fig|1160230.3.peg.3	C050_00004	VBIBruSui233969_0003	N7R2F0	2165	3796	-	1632		Phosphoglucomutase (EC 5.4.2.2)	FIG00000901	PLF_234_00002863	PGF_00033479	GO:0004614|phosphoglucomutase activity	5.4.2.2|Phosphoglucomutase	00010|Glycolysis / Gluconeogenesis;00030|Pentose phosphate pathway;00052|Galactose metabolism;00230|Purine metabolism;00500|Starch and sucrose metabolism;00520|Amino sugar and nucleotide sugar metabolism;00521|Streptomycin biosynthesis
1160230.3	Brucella suis 92/63	AQNV01000001	PATRIC	CDS	fig|1160230.3.peg.4	C050_00005	VBIBruSui233969_0004	N7PVX7	4012	4905	-	894		Transcriptional regulator, LysR family	FIG01304134	PLF_234_00001056	PGF_00715428			
1160230.3	Brucella suis 92/63	AQNV01000001	PATRIC	CDS	fig|1160230.3.peg.5	C050_00006	VBIBruSui233969_0005	N7PSI4	5030	5953	+	924		Dienelactone hydrolase and related enzymes	FIG01255664	PLF_234_00001311	PGF_00423121			
1160230.3	Brucella suis 92/63	AQNV01000001	PATRIC	CDS	fig|1160230.3.peg.6	C050_00007	VBIBruSui233969_0006	N7QZ30	6068	6724	+	657		Uncharacterized sugar kinase	FIG00001653	PLF_234_00000830	PGF_06225887			
1160230.3	Brucella suis 92/63	AQNV01000001	PATRIC	CDS	fig|1160230.3.peg.7	C050_00008	VBIBruSui233969_0007	N7QU08	6824	7513	+	690		Fumarylpyruvate hydrolase (EC 3.7.1.5)	FIG01955885	PLF_234_00001151	PGF_00006520		3.7.1.5|Acylpyruvate hydrolase	00350|Tyrosine metabolism
1160230.3	Brucella suis 92/63	AQNV01000001	PATRIC	CDS	fig|1160230.3.peg.8	C050_00009	VBIBruSui233969_0008	N7R2F9	7533	7724	+	192		FIG00450937: hypothetical protein	FIG00450936	PLF_234_00001569	PGF_00426184			
1160230.3	Brucella suis 92/63	AQNV01000001	PATRIC	CDS	fig|1160230.3.peg.9	C050_00010	VBIBruSui233969_0009	N7PVY2	7792	8001	+	210		FIG00450423: hypothetical protein	FIG00450420	PLF_234_00001907	PGF_00426106			
1160230.3	Brucella suis 92/63	AQNV01000001	PATRIC	CDS	fig|1160230.3.peg.10	C050_00011	VBIBruSui233969_0010	N7PSI9	8167	8355	+	189		FIG00883991: hypothetical protein	FIG00883988	PLF_234_00001940	PGF_00000892			
1160230.3	Brucella suis 92/63	AQNV01000001	PATRIC	CDS	fig|1160230.3.peg.11	C050_00012	VBIBruSui233969_0011	N7QZ36	8370	9233	+	864		Soluble lytic murein transglycosylase and related regulatory proteins (some contain LysM/invasin domains)	FIG00695626	PLF_234_00002128	PGF_00053548			
1160230.3	Brucella suis 92/63	AQNV01000001	PATRIC	CDS	fig|1160230.3.peg.12	C050_00013	VBIBruSui233969_0012	N7QU15	9419	10075	+	657		FIG01964566: Predicted membrane protein, hemolysin III homolog	FIG01323667	PLF_234_00000971	PGF_00002592			
1160230.3	Brucella suis 92/63	AQNV01000001	PATRIC	CDS	fig|1160230.3.peg.13	C050_00014	VBIBruSui233969_0013	N7R2G6	10216	12267	-	2052		Error-prone repair homolog of DNA polymerase III alpha subunit (EC 2.7.7.7)	FIG00041038	PLF_234_00000125	PGF_03365856	GO:0003887|DNA-directed DNA polymerase activity	2.7.7.7|DNA-directed DNA polymerase	00230|Purine metabolism;00240|Pyrimidine metabolism
1160230.3	Brucella suis 92/63	AQNV01000001	PATRIC	CDS	fig|1160230.3.peg.14	C050_00015	VBIBruSui233969_0014	N7PVY9	12267	13352	-	1086		Error-prone repair homolog of DNA polymerase III alpha subunit (EC 2.7.7.7)	FIG01955734	PLF_234_00000125	PGF_03365856		2.7.7.7|DNA-directed DNA polymerase	00230|Purine metabolism;00240|Pyrimidine metabolism
1160230.3	Brucella suis 92/63	AQNV01000001	PATRIC	CDS	fig|1160230.3.peg.15	C050_00016	VBIBruSui233969_0015	N7PSJ5	13352	14803	-	1452		DNA polymerase IV-like protein ImuB	FIG01307138	PLF_234_00000316	PGF_03135047			
1160230.3	Brucella suis 92/63	AQNV01000001	PATRIC	CDS	fig|1160230.3.peg.16	C050_00017	VBIBruSui233969_0016	N7QZ42	14829	15692	-	864		Error-prone repair protein ImuA	FIG00783497	PLF_234_00000563	PGF_00974989			
1160230.3	Brucella suis 92/63	AQNV01000001	PATRIC	CDS	fig|1160230.3.peg.17	C050_00018	VBIBruSui233969_0017	N7QU19	16592	18772	+	2181		Outer membrane protein	FIG01111221	PLF_234_00000132	PGF_08100026			
1160230.3	Brucella suis 92/63	AQNV01000001	PATRIC	CDS	fig|1160230.3.peg.18	C050_00019	VBIBruSui233969_0018	N7R2H4	19254	19529	+	276		hypothetical protein	FIG00451218	PLF_234_00002797	PGF_01030827			
1160230.3	Brucella suis 92/63	AQNV01000001	PATRIC	CDS	fig|1160230.3.peg.19	C050_00020	VBIBruSui233969_0019	N7PVZ3	19608	20828	-	1221		Argininosuccinate synthase (EC 6.3.4.5)	FIG00000301	PLF_234_00000697	PGF_02862285	GO:0004055|argininosuccinate synthase activity	6.3.4.5|Argininosuccinate synthase	00250|Alanine, aspartate and glutamate metabolism;00330|Arginine and proline metabolism
1160230.3	Brucella suis 92/63	AQNV01000001	PATRIC	pseudogene	fig|1160230.3.pg.1		VBIBruSui233969_pg001		20925	21674	+	750								
1160230.3	Brucella suis 92/63	AQNV01000001	PATRIC	CDS	fig|1160230.3.peg.20	C050_00021	VBIBruSui233969_0020	N7PSK2	21015	21377	+	363		FIG097019: Amino acid efflux protein		PLF_234_00000139	PGF_00003420			
1160230.3	Brucella suis 92/63	AQNV01000001	PATRIC	CDS	fig|1160230.3.peg.21	C050_00022	VBIBruSui233969_0021	N7QZ48	21435	21674	+	240		FIG097019: Amino acid efflux protein		PLF_234_00000139	PGF_00003420			
1160230.3	Brucella suis 92/63	AQNV01000001	PATRIC	CDS	fig|1160230.3.peg.22	C050_00023	VBIBruSui233969_0022	N7QU23	21678	22190	-	513		hypothetical protein	FIG00638284	PLF_234_00002613	PGF_06915822			
1160230.3	Brucella suis 92/63	AQNV01000001	PATRIC	CDS	fig|1160230.3.peg.23	C050_00024	VBIBruSui233969_0023	N7R2I0	22215	23450	-	1236		23S rRNA (adenine(2503)-C(2))-methyltransferase @ tRNA (adenine(37)-C(2))-methyltransferase (EC 2.1.1.192)	FIG00000293	PLF_234_00000935	PGF_00618776	GO:0070040|rRNA (adenine-C2-)-methyltransferase activity	2.1.1.192|23S rRNA (adenine(2503)-C(2))-methyltransferase	
1160230.3	Brucella suis 92/63	AQNV01000001	PATRIC	CDS	fig|1160230.3.peg.24	C050_00026	VBIBruSui233969_0024	N7PSK8	23710	24312	-	603		FIG00740902: hypothetical protein	FIG00740900	PLF_234_00002295	PGF_00000251			
1160230.3	Brucella suis 92/63	AQNV01000001	PATRIC	CDS	fig|1160230.3.peg.25	C050_00027	VBIBruSui233969_0025	N7QZ55	24538	25068	-	531		COGs COG3339	FIG00883613	PLF_234_00002825	PGF_00415840			
1160230.3	Brucella suis 92/63	AQNV01000001	PATRIC	CDS	fig|1160230.3.peg.26	C050_00028	VBIBruSui233969_0026	N7QU29	25156	25449	-	294		Pterin-4-alpha-carbinolamine dehydratase (EC 4.2.1.96)	FIG00004933	PLF_234_00002853	PGF_03142586	GO:0008124|4-alpha-hydroxytetrahydrobiopterin dehydratase activity	4.2.1.96|4a-hydroxytetrahydrobiopterin dehydratase	
1160230.3	Brucella suis 92/63	AQNV01000001	PATRIC	CDS	fig|1160230.3.peg.27		VBIBruSui233969_0027		25604	25759	-	156		hypothetical protein	FIG00638284	PLF_234_00003113	PGF_01030994			
1160230.3	Brucella suis 92/63	AQNV01000001	PATRIC	CDS	fig|1160230.3.peg.28	C050_00030	VBIBruSui233969_0028	N7PW05	26191	26781	-	591		2'-5' RNA ligase	FIG00004261	PLF_234_00001795	PGF_03683488			
1160230.3	Brucella suis 92/63	AQNV01000001	PATRIC	CDS	fig|1160230.3.peg.29	C050_00032	VBIBruSui233969_0029	N7QZ61	26962	27687	-	726		Arylesterase precursor (EC 3.1.1.2)	FIG01219954	PLF_234_00000556	PGF_02911133		3.1.1.2|Arylesterase	00363|Bisphenol A degradation
1160230.3	Brucella suis 92/63	AQNV01000001	PATRIC	CDS	fig|1160230.3.peg.30	C050_00033	VBIBruSui233969_0030	N7QU33	27834	28562	+	729		Predicted ABC-type transport system involved in lysophospholipase L1 biosynthesis, ATPase component	FIG00883158	PLF_234_00000907	PGF_00035487			
1160230.3	Brucella suis 92/63	AQNV01000001	PATRIC	CDS	fig|1160230.3.peg.31	C050_00034	VBIBruSui233969_0031	N7R2J3	28559	31108	+	2550		ABC transporter, fused permease protein	FIG01024467	PLF_234_00000524	PGF_02866666			
1160230.3	Brucella suis 92/63	AQNV01000001	PATRIC	CDS	fig|1160230.3.peg.32	C050_00035	VBIBruSui233969_0032	N7PW11	31344	32081	+	738		Inner membrane protein YbhL	FIG00005935	PLF_234_00001607	PGF_00014124			
1160230.3	Brucella suis 92/63	AQNV01000001	PATRIC	CDS	fig|1160230.3.peg.33	C050_00037	VBIBruSui233969_0033	N7QZ67	32196	32735	+	540		Acetyltransferase, GNAT family	FIG00882994	PLF_234_00000064	PGF_01090298			
1160230.3	Brucella suis 92/63	AQNV01000001	PATRIC	CDS	fig|1160230.3.peg.34	C050_00038	VBIBruSui233969_0034	N7QU40	32755	32997	-	243		FIG00450577: hypothetical protein		PLF_234_00002290	PGF_00426140			
1160230.3	Brucella suis 92/63	AQNV01000001	PATRIC	CDS	fig|1160230.3.peg.35		VBIBruSui233969_0035		33111	33281	+	171		hypothetical protein	FIG00450158	PLF_234_00002981	PGF_01030903			
1160230.3	Brucella suis 92/63	AQNV01000001	PATRIC	CDS	fig|1160230.3.peg.36	C050_00039	VBIBruSui233969_0036	N7R2K0	33706	34440	-	735		hypothetical protein that often co-occurs with aconitase	FIG00006467	PLF_234_00002206	PGF_00399758			
1160230.3	Brucella suis 92/63	AQNV01000001	PATRIC	CDS	fig|1160230.3.peg.37		VBIBruSui233969_0037		34593	34733	-	141		hypothetical protein	FIG00450442	PLF_234_00007161	PGF_07623576			
1160230.3	Brucella suis 92/63	AQNV01000001	PATRIC	CDS	fig|1160230.3.peg.38	C050_00040	VBIBruSui233969_0038	N7PW16	34717	37404	-	2688		Aconitate hydratase (EC 4.2.1.3)	FIG00022996	PLF_234_00000526	PGF_01162681	GO:0003994|aconitate hydratase activity	4.2.1.3|Aconitate hydratase	00020|Citrate cycle (TCA cycle);00630|Glyoxylate and dicarboxylate metabolism;00720|Reductive carboxylate cycle (CO2 fixation)
1160230.3	Brucella suis 92/63	AQNV01000001	PATRIC	CDS	fig|1160230.3.peg.39		VBIBruSui233969_0039		37396	37542	+	147		hypothetical protein	FIG01328240	PLF_234_00002618	PGF_07597144			
1160230.3	Brucella suis 92/63	AQNV01000001	PATRIC	CDS	fig|1160230.3.peg.40	C050_00041	VBIBruSui233969_0040	N7PSM5	37748	38395	+	648		ABC transporter involved in cytochrome c biogenesis, ATPase component CcmA	FIG01304195	PLF_234_00001812	PGF_00002124	GO:0005524|ATP binding;GO:0016887|ATPase activity		
1160230.3	Brucella suis 92/63	AQNV01000001	PATRIC	CDS	fig|1160230.3.peg.41	C050_00042	VBIBruSui233969_0041	N7QZ75	38395	39060	+	666		ABC transporter involved in cytochrome c biogenesis, CcmB subunit	FIG00023985	PLF_234_00001813	PGF_00565351	GO:0015232|heme transporter activity;GO:0015886|heme transport;GO:0016020|membrane;GO:0017004|cytochrome complex assembly		
1160230.3	Brucella suis 92/63	AQNV01000001	PATRIC	CDS	fig|1160230.3.peg.42	C050_00043	VBIBruSui233969_0042	N7QU46	39115	39903	+	789		Cytochrome c-type biogenesis protein CcmC, putative heme lyase for CcmE	FIG00000815	PLF_234_00000957	PGF_00420482	GO:0006461|protein complex assembly;GO:0008535|respiratory chain complex IV assembly;GO:0016020|membrane		
1160230.3	Brucella suis 92/63	AQNV01000001	PATRIC	CDS	fig|1160230.3.peg.43	C050_00044	VBIBruSui233969_0043	N7R2K5	39900	40073	+	174		Cytochrome c-type biogenesis protein CcmD, interacts with CcmCE	FIG00029136	PLF_234_00002573	PGF_00420484	GO:0006810|transport;GO:0016021|integral to membrane		
