genome_id	genome_name	accession	annotation	feature_type	patric_id	refseq_locus_tag	alt_locus_tag	uniprotkb_accession	start	end	strand	na_length	gene	product	figfam_id	plfam_id	pgfam_id	go	ec	pathway
1169237.3	Brucella suis F5/03-2	AQNZ01000001	PATRIC	source					1	114077	+	114077								
1169237.3	Brucella suis F5/03-2	AQNZ01000001	PATRIC	CDS	fig|1169237.3.peg.1	C006_00002	VBIBruSui234775_0001	N7R3W5	643	1914	-	1272		Membrane-bound lytic murein transglycosylase B	FIG00145963	PLF_234_00000725	PGF_00070995			
1169237.3	Brucella suis F5/03-2	AQNZ01000001	PATRIC	CDS	fig|1169237.3.peg.2	C006_00003	VBIBruSui234775_0002	N7R0B2	1930	2535	-	606		Recombination protein RecR	FIG00000190	PLF_234_00001042	PGF_02463284	GO:0003676|nucleic acid binding;GO:0006281|DNA repair;GO:0006304|DNA modification;GO:0006310|DNA recombination		
1169237.3	Brucella suis F5/03-2	AQNZ01000001	PATRIC	CDS	fig|1169237.3.peg.3	C006_00004	VBIBruSui234775_0003	N7S797	2666	2989	-	324		Nucleoid-associated protein YaaK	FIG00000557	PLF_234_00000967	PGF_06693963			
1169237.3	Brucella suis F5/03-2	AQNZ01000001	PATRIC	CDS	fig|1169237.3.peg.4	C006_00005	VBIBruSui234775_0004	N7S2K5	3014	4822	-	1809		DNA polymerase III subunits gamma and tau (EC 2.7.7.7)	FIG00000414	PLF_234_00000363	PGF_00827555	GO:0003887|DNA-directed DNA polymerase activity	2.7.7.7|DNA-directed DNA polymerase	00230|Purine metabolism;00240|Pyrimidine metabolism
1169237.3	Brucella suis F5/03-2	AQNZ01000001	PATRIC	CDS	fig|1169237.3.peg.5	C006_00006	VBIBruSui234775_0005	N7SAB3	5104	5508	+	405		HIT1 PROTEIN	FIG00882957	PLF_234_00001342	PGF_00010630			
1169237.3	Brucella suis F5/03-2	AQNZ01000001	PATRIC	CDS	fig|1169237.3.peg.6	C006_00007	VBIBruSui234775_0006	N7R3W9	5537	6484	+	948		NADH pyrophosphatase (EC 3.6.1.22), decaps 5'-NAD modified RNA	FIG00000911	PLF_234_00000894	PGF_00024615	GO:0000210|NAD+ diphosphatase activity	3.6.1.22|NAD(+) diphosphatase	00760|Nicotinate and nicotinamide metabolism
1169237.3	Brucella suis F5/03-2	AQNZ01000001	PATRIC	CDS	fig|1169237.3.peg.7	C006_00008	VBIBruSui234775_0007	N7R0B7	6485	7357	-	873		Prephenate dehydratase (EC 4.2.1.51)	FIG00341289	PLF_234_00001210	PGF_00438421	GO:0004664|prephenate dehydratase activity	4.2.1.51|Prephenate dehydratase	00400|Phenylalanine, tyrosine and tryptophan biosynthesis
1169237.3	Brucella suis F5/03-2	AQNZ01000001	PATRIC	CDS	fig|1169237.3.peg.8	C006_00009	VBIBruSui234775_0008	N7S7A0	7437	8192	-	756		3-deoxy-manno-octulosonate cytidylyltransferase (EC 2.7.7.38)	FIG00000603	PLF_234_00000834	PGF_00418128	GO:0008690|3-deoxy-manno-octulosonate cytidylyltransferase activity	2.7.7.38|3-deoxy-manno-octulosonate cytidylyltransferase	00540|Lipopolysaccharide biosynthesis
1169237.3	Brucella suis F5/03-2	AQNZ01000001	PATRIC	CDS	fig|1169237.3.peg.9	C006_00010	VBIBruSui234775_0009	N7S2K7	8600	9178	+	579		membrane c-type cytochrome cy	FIG00133353	PLF_234_00001260	PGF_00401071			
1169237.3	Brucella suis F5/03-2	AQNZ01000001	PATRIC	CDS	fig|1169237.3.peg.10	C006_00011	VBIBruSui234775_0010	N7SAB6	9223	10188	-	966		Molybdopterin molybdenumtransferase (EC 2.10.1.1)	FIG01054910	PLF_234_00001004	PGF_00022527	GO:0061599|molybdopterin molybdotransferase activity	2.10.1.1|Molybdopterin molybdotransferase	
1169237.3	Brucella suis F5/03-2	AQNZ01000001	PATRIC	CDS	fig|1169237.3.peg.11		VBIBruSui234775_0011		10467	10580	-	114		hypothetical protein	FIG00450606	PLF_234_00002680	PGF_01030791			
1169237.3	Brucella suis F5/03-2	AQNZ01000001	PATRIC	CDS	fig|1169237.3.peg.12	C006_00012	VBIBruSui234775_0012	N7R3X4	10727	11740	+	1014		Cytochrome O ubiquinol oxidase subunit II (EC 1.10.3.-)	FIG00001095	PLF_234_00000605	PGF_05122891	GO:0004129|cytochrome-c oxidase activity;GO:0005507|copper ion binding;GO:0006118|electron transport;GO:0008827|cytochrome o ubiquinol oxidase activity;GO:0016020|membrane;GO:0016021|integral to membrane	1.10.3.-|With oxygen as acceptor.	00965|Betalain biosynthesis
1169237.3	Brucella suis F5/03-2	AQNZ01000001	PATRIC	CDS	fig|1169237.3.peg.13	C006_00013	VBIBruSui234775_0013	N7R0C2	11820	13799	+	1980		Cytochrome O ubiquinol oxidase subunit I (EC 1.10.3.-)	FIG00001077	PLF_234_00000053	PGF_00420152	GO:0004129|cytochrome-c oxidase activity;GO:0006118|electron transport;GO:0016020|membrane	1.10.3.-|With oxygen as acceptor.	00965|Betalain biosynthesis
1169237.3	Brucella suis F5/03-2	AQNZ01000001	PATRIC	CDS	fig|1169237.3.peg.14	C006_00014	VBIBruSui234775_0014	N7S7A3	13803	14432	+	630		Cytochrome O ubiquinol oxidase subunit III (EC 1.10.3.-)	FIG00001056	PLF_234_00001125	PGF_00420155	GO:0004129|cytochrome-c oxidase activity;GO:0006118|electron transport;GO:0016020|membrane	1.10.3.-|With oxygen as acceptor.	00965|Betalain biosynthesis
1169237.3	Brucella suis F5/03-2	AQNZ01000001	PATRIC	CDS	fig|1169237.3.peg.15	C006_00015	VBIBruSui234775_0015	N7S2L1	14432	14797	+	366		Cytochrome O ubiquinol oxidase subunit IV (EC 1.10.3.-)	FIG00001063	PLF_234_00000492	PGF_04012930	GO:0006118|electron transport;GO:0016021|integral to membrane	1.10.3.-|With oxygen as acceptor.	00965|Betalain biosynthesis
1169237.3	Brucella suis F5/03-2	AQNZ01000001	PATRIC	CDS	fig|1169237.3.peg.16	C006_00016	VBIBruSui234775_0016	N7SAC1	15248	15823	+	576		hypothetical protein	FIG01349516	PLF_234_00002726	PGF_06852625			
1169237.3	Brucella suis F5/03-2	AQNZ01000001	PATRIC	pseudogene	fig|1169237.3.pg.1		VBIBruSui234775_pg001		15431	15948	+	518								
1169237.3	Brucella suis F5/03-2	AQNZ01000001	PATRIC	CDS	fig|1169237.3.peg.17	C006_00018	VBIBruSui234775_0017	N7R0C7	16433	18352	+	1920		Outer membrane component of TAM transport system	FIG00139579	PLF_234_00000509	PGF_00027752			
1169237.3	Brucella suis F5/03-2	AQNZ01000001	PATRIC	CDS	fig|1169237.3.peg.18	C006_00019	VBIBruSui234775_0018	N7S7A7	18349	23088	+	4740		Inner membrane component of TAM transport system	FIG00883149	PLF_234_00000502	PGF_01775859			
1169237.3	Brucella suis F5/03-2	AQNZ01000001	PATRIC	CDS	fig|1169237.3.peg.19	C006_00020	VBIBruSui234775_0019	N7S2L5	23233	23958	+	726		L,D-transpeptidase	FIG00883495	PLF_234_00000226	PGF_00015956			
1169237.3	Brucella suis F5/03-2	AQNZ01000001	PATRIC	CDS	fig|1169237.3.peg.20	C006_00021	VBIBruSui234775_0020	N7SAC4	24009	24224	-	216		hypothetical protein	FIG00450785	PLF_234_00001467	PGF_08030302			
1169237.3	Brucella suis F5/03-2	AQNZ01000001	PATRIC	CDS	fig|1169237.3.peg.21	C006_00022	VBIBruSui234775_0021	N7R3Y2	24294	24803	-	510		FIG00451333: hypothetical protein	FIG00451331	PLF_234_00001143	PGF_00426212			
1169237.3	Brucella suis F5/03-2	AQNZ01000001	PATRIC	CDS	fig|1169237.3.peg.22		VBIBruSui234775_0022		24790	24915	+	126		hypothetical protein	FIG00450382	PLF_234_00003225	PGF_08028021			
1169237.3	Brucella suis F5/03-2	AQNZ01000001	PATRIC	CDS	fig|1169237.3.peg.23		VBIBruSui234775_0023		25134	25334	-	201		hypothetical protein	FIG00450356	PLF_234_00001468	PGF_07555689			
1169237.3	Brucella suis F5/03-2	AQNZ01000001	PATRIC	CDS	fig|1169237.3.peg.24	C006_00023	VBIBruSui234775_0024	N7R0D1	25345	26400	-	1056		Conserved membrane protein in copper uptake, YcnI / Copper metallochaperone PCu(A)C, inserts Cu(I) into cytochrome oxidase subunit II	FIG00450845	PLF_234_00000559	PGF_00419435			
