genome_id	genome_name	accession	annotation	feature_type	patric_id	refseq_locus_tag	alt_locus_tag	uniprotkb_accession	start	end	strand	na_length	gene	product	figfam_id	plfam_id	pgfam_id	go	ec	pathway
1160227.3	Brucella suis 63/198	AQKY01000001	PATRIC	source					1	27009	+	27009								
1160227.3	Brucella suis 63/198	AQKY01000001	PATRIC	CDS	fig|1160227.3.peg.1	C037_00002	VBIBruSui231676_0001	N8GTS5	528	1811	-	1284		Membrane-bound lytic murein transglycosylase B	FIG00004335	PLF_234_00000725	PGF_00070995			
1160227.3	Brucella suis 63/198	AQKY01000001	PATRIC	CDS	fig|1160227.3.peg.2	C037_00003	VBIBruSui231676_0002	N8GU14	1827	2432	-	606		Recombination protein RecR	FIG00000190	PLF_234_00001042	PGF_02463284	GO:0003676|nucleic acid binding;GO:0006281|DNA repair;GO:0006304|DNA modification;GO:0006310|DNA recombination		
1160227.3	Brucella suis 63/198	AQKY01000001	PATRIC	CDS	fig|1160227.3.peg.3	C037_00004	VBIBruSui231676_0003	N8I4V2	2563	2886	-	324		Nucleoid-associated protein YaaK	FIG00000557	PLF_234_00000967	PGF_06693963			
1160227.3	Brucella suis 63/198	AQKY01000001	PATRIC	CDS	fig|1160227.3.peg.4	C037_00005	VBIBruSui231676_0004	N8I1W5	2911	4719	-	1809		DNA polymerase III subunits gamma and tau (EC 2.7.7.7)	FIG00000414	PLF_234_00000363	PGF_00827555	GO:0003887|DNA-directed DNA polymerase activity	2.7.7.7|DNA-directed DNA polymerase	00230|Purine metabolism;00240|Pyrimidine metabolism
1160227.3	Brucella suis 63/198	AQKY01000001	PATRIC	CDS	fig|1160227.3.peg.5	C037_00006	VBIBruSui231676_0005	N8I695	5001	5405	+	405		HIT1 PROTEIN	FIG00882957	PLF_234_00001342	PGF_00010630			
1160227.3	Brucella suis 63/198	AQKY01000001	PATRIC	CDS	fig|1160227.3.peg.6	C037_00007	VBIBruSui231676_0006	N8GTS8	5434	6381	+	948		NADH pyrophosphatase (EC 3.6.1.22), decaps 5'-NAD modified RNA	FIG00000911	PLF_234_00000894	PGF_00024615	GO:0000210|NAD+ diphosphatase activity	3.6.1.22|NAD(+) diphosphatase	00760|Nicotinate and nicotinamide metabolism
1160227.3	Brucella suis 63/198	AQKY01000001	PATRIC	CDS	fig|1160227.3.peg.7	C037_00008	VBIBruSui231676_0007	N8GU18	6382	7254	-	873		Prephenate dehydratase (EC 4.2.1.51)	FIG00341289	PLF_234_00001210	PGF_00438421	GO:0004664|prephenate dehydratase activity	4.2.1.51|Prephenate dehydratase	00400|Phenylalanine, tyrosine and tryptophan biosynthesis
1160227.3	Brucella suis 63/198	AQKY01000001	PATRIC	CDS	fig|1160227.3.peg.8	C037_00009	VBIBruSui231676_0008	N8I4V8	7334	8089	-	756		3-deoxy-manno-octulosonate cytidylyltransferase (EC 2.7.7.38)	FIG00000603	PLF_234_00000834	PGF_00418128	GO:0008690|3-deoxy-manno-octulosonate cytidylyltransferase activity	2.7.7.38|3-deoxy-manno-octulosonate cytidylyltransferase	00540|Lipopolysaccharide biosynthesis
1160227.3	Brucella suis 63/198	AQKY01000001	PATRIC	CDS	fig|1160227.3.peg.9	C037_00010	VBIBruSui231676_0009	N8I1X0	8497	9075	+	579		membrane c-type cytochrome cy	FIG00133353	PLF_234_00001260	PGF_00401071			
1160227.3	Brucella suis 63/198	AQKY01000001	PATRIC	CDS	fig|1160227.3.peg.10	C037_00011	VBIBruSui231676_0010	N8I698	9120	10085	-	966		Molybdopterin molybdenumtransferase (EC 2.10.1.1)	FIG01054910	PLF_234_00001004	PGF_00022527	GO:0061599|molybdopterin molybdotransferase activity	2.10.1.1|Molybdopterin molybdotransferase	
1160227.3	Brucella suis 63/198	AQKY01000001	PATRIC	CDS	fig|1160227.3.peg.11		VBIBruSui231676_0011		10364	10477	-	114		hypothetical protein	FIG00450606	PLF_234_00002680	PGF_01030791			
