genome_id	genome_name	accession	annotation	feature_type	patric_id	refseq_locus_tag	alt_locus_tag	uniprotkb_accession	start	end	strand	na_length	gene	product	figfam_id	plfam_id	pgfam_id	go	ec	pathway
1169244.3	Brucella suis F9/06-1	AQLI01000001	PATRIC	source					1	114187	+	114187								
1169244.3	Brucella suis F9/06-1	AQLI01000001	PATRIC	CDS	fig|1169244.3.peg.1	C008_00001	VBIBruSui238650_0001	N8L8P5	13	1284	-	1272		Membrane-bound lytic murein transglycosylase B	FIG00145963	PLF_234_00000725	PGF_00070995			
1169244.3	Brucella suis F9/06-1	AQLI01000001	PATRIC	CDS	fig|1169244.3.peg.2	C008_00002	VBIBruSui238650_0002	N8JSQ0	1300	1905	-	606		Recombination protein RecR	FIG00000190	PLF_234_00001042	PGF_02463284	GO:0003676|nucleic acid binding;GO:0006281|DNA repair;GO:0006304|DNA modification;GO:0006310|DNA recombination		
1169244.3	Brucella suis F9/06-1	AQLI01000001	PATRIC	CDS	fig|1169244.3.peg.3	C008_00003	VBIBruSui238650_0003	N8JT67	2036	2359	-	324		Nucleoid-associated protein YaaK	FIG00000557	PLF_234_00000967	PGF_06693963			
1169244.3	Brucella suis F9/06-1	AQLI01000001	PATRIC	CDS	fig|1169244.3.peg.4	C008_00004	VBIBruSui238650_0004	N8L6K0	2384	4192	-	1809		DNA polymerase III subunits gamma and tau (EC 2.7.7.7)	FIG00000414	PLF_234_00000363	PGF_00827555	GO:0003887|DNA-directed DNA polymerase activity	2.7.7.7|DNA-directed DNA polymerase	00230|Purine metabolism;00240|Pyrimidine metabolism
1169244.3	Brucella suis F9/06-1	AQLI01000001	PATRIC	CDS	fig|1169244.3.peg.5	C008_00005	VBIBruSui238650_0005	N8L2C6	4474	4878	+	405		HIT1 PROTEIN	FIG00882957	PLF_234_00001342	PGF_00010630			
1169244.3	Brucella suis F9/06-1	AQLI01000001	PATRIC	CDS	fig|1169244.3.peg.6	C008_00006	VBIBruSui238650_0006	N8L8P9	4907	5854	+	948		NADH pyrophosphatase (EC 3.6.1.22), decaps 5'-NAD modified RNA	FIG00000911	PLF_234_00000894	PGF_00024615	GO:0000210|NAD+ diphosphatase activity	3.6.1.22|NAD(+) diphosphatase	00760|Nicotinate and nicotinamide metabolism
1169244.3	Brucella suis F9/06-1	AQLI01000001	PATRIC	CDS	fig|1169244.3.peg.7	C008_00007	VBIBruSui238650_0007	N8JSQ6	5855	6727	-	873		Prephenate dehydratase (EC 4.2.1.51)	FIG00341289	PLF_234_00001210	PGF_00438421	GO:0004664|prephenate dehydratase activity	4.2.1.51|Prephenate dehydratase	00400|Phenylalanine, tyrosine and tryptophan biosynthesis
1169244.3	Brucella suis F9/06-1	AQLI01000001	PATRIC	CDS	fig|1169244.3.peg.8	C008_00008	VBIBruSui238650_0008	N8JT73	6807	7562	-	756		3-deoxy-manno-octulosonate cytidylyltransferase (EC 2.7.7.38)	FIG00000603	PLF_234_00000834	PGF_00418128	GO:0008690|3-deoxy-manno-octulosonate cytidylyltransferase activity	2.7.7.38|3-deoxy-manno-octulosonate cytidylyltransferase	00540|Lipopolysaccharide biosynthesis
1169244.3	Brucella suis F9/06-1	AQLI01000001	PATRIC	CDS	fig|1169244.3.peg.9	C008_00009	VBIBruSui238650_0009	N8L6K6	7970	8548	+	579		membrane c-type cytochrome cy	FIG00133353	PLF_234_00001260	PGF_00401071			
