genome_id	genome_name	accession	annotation	feature_type	patric_id	refseq_locus_tag	alt_locus_tag	uniprotkb_accession	start	end	strand	na_length	gene	product	figfam_id	plfam_id	pgfam_id	go	ec	pathway
1388741.3	Brucella suis 97-9757	AXMY01000001	PATRIC	source					1	555075	+	555075								
1388741.3	Brucella suis 97-9757	AXMY01000001	PATRIC	CDS	fig|1388741.3.peg.1	P044_00001	VBIBruSui303231_0001		72	899	-	828		oxidoreductase of aldo/keto reductase family, subgroup 1	FIG01239241	PLF_234_00000520	PGF_00402268			
1388741.3	Brucella suis 97-9757	AXMY01000001	PATRIC	CDS	fig|1388741.3.peg.2		VBIBruSui303231_0002		861	1133	+	273		hypothetical protein	FIG00450959	PLF_234_00002746	PGF_08094180			
1388741.3	Brucella suis 97-9757	AXMY01000001	PATRIC	CDS	fig|1388741.3.peg.3	P044_00002	VBIBruSui303231_0003		1175	1909	-	735		Uncharacterized protein, possibly including a L,D-transpeptidase domain	FIG00441577	PLF_234_00000375	PGF_00065806			
1388741.3	Brucella suis 97-9757	AXMY01000001	PATRIC	CDS	fig|1388741.3.peg.4		VBIBruSui303231_0004		2007	2132	+	126		hypothetical protein	FIG00638284	PLF_234_00003276	PGF_01031097			
1388741.3	Brucella suis 97-9757	AXMY01000001	PATRIC	CDS	fig|1388741.3.peg.5	P044_00003	VBIBruSui303231_0005		2149	2805	+	657		DNA-3-methyladenine glycosylase (EC 3.2.2.20)	FIG00000673	PLF_234_00000404	PGF_01949788	GO:0008725|DNA-3-methyladenine glycosylase I activity	3.2.2.20|DNA-3-methyladenine glycosylase I	
1388741.3	Brucella suis 97-9757	AXMY01000001	PATRIC	CDS	fig|1388741.3.peg.6		VBIBruSui303231_0006		2780	2911	-	132		hypothetical protein	FIG01720814	PLF_234_00003145	PGF_07478430			
1388741.3	Brucella suis 97-9757	AXMY01000001	PATRIC	CDS	fig|1388741.3.peg.7	P044_00004	VBIBruSui303231_0007		2924	3541	+	618		Transporter, LysE family	FIG00731583	PLF_234_00001058	PGF_00061049			
1388741.3	Brucella suis 97-9757	AXMY01000001	PATRIC	CDS	fig|1388741.3.peg.8	P044_00005	VBIBruSui303231_0008		3652	5160	+	1509		Histidyl-tRNA synthetase (EC 6.1.1.21)	FIG00000087	PLF_234_00000310	PGF_02185217	GO:0004821|histidine-tRNA ligase activity	6.1.1.21|Histidine--tRNA ligase	00970|Aminoacyl-tRNA biosynthesis
1388741.3	Brucella suis 97-9757	AXMY01000001	PATRIC	CDS	fig|1388741.3.peg.9	P044_00006	VBIBruSui303231_0009		5157	6299	+	1143		ATP phosphoribosyltransferase regulatory subunit (EC 2.4.2.17)	FIG00000865	PLF_234_00000766	PGF_02224568	GO:0003879|ATP phosphoribosyltransferase activity	2.4.2.17|ATP phosphoribosyltransferase	00340|Histidine metabolism
