genome_id	genome_name	accession	annotation	feature_type	patric_id	refseq_locus_tag	alt_locus_tag	uniprotkb_accession	start	end	strand	na_length	gene	product	figfam_id	plfam_id	pgfam_id	go	ec	pathway
1210453.3	Brucella suis S2-30	ALOS01000001	PATRIC	source					1	2046	+	2046								
1210453.3	Brucella suis S2-30	ALOS01000002	PATRIC	source					1	231	+	231								
1210453.3	Brucella suis S2-30	ALOS01000003	PATRIC	source					1	2888	+	2888								
1210453.3	Brucella suis S2-30	ALOS01000003	PATRIC	CDS	fig|1210453.3.peg.1		VBIBruSui250452_0001		164	301	+	138		hypothetical protein	FIG01341688	PLF_234_00003041	PGF_01030944			
1210453.3	Brucella suis S2-30	ALOS01000003	PATRIC	CDS	fig|1210453.3.peg.2		VBIBruSui250452_0002		301	675	+	375		Transposase	FIG01341987	PLF_234_00002816	PGF_00061250			
1210453.3	Brucella suis S2-30	ALOS01000003	PATRIC	CDS	fig|1210453.3.peg.3		VBIBruSui250452_0003		765	1106	-	342		Mobile element protein	FIG01306568	PLF_234_00003137	PGF_06172466			
1210453.3	Brucella suis S2-30	ALOS01000003	PATRIC	pseudogene	fig|1210453.3.pg.1		VBIBruSui250452_pg001		1108	1603	-	496								
1210453.3	Brucella suis S2-30	ALOS01000003	PATRIC	CDS	fig|1210453.3.peg.4		VBIBruSui250452_0004		1202	1570	-	369		Mobile element protein	FIG01314079	PLF_234_00003202	PGF_06172466			
1210453.3	Brucella suis S2-30	ALOS01000003	PATRIC	CDS	fig|1210453.3.peg.5		VBIBruSui250452_0005		1628	2746	-	1119		Mannosyltransferase WbkA	FIG01356534	PLF_234_00002490	PGF_00019354			
1210453.3	Brucella suis S2-30	ALOS01000004	PATRIC	source					1	640	+	640								
1210453.3	Brucella suis S2-30	ALOS01000005	PATRIC	source					1	135192	+	135192								
1210453.3	Brucella suis S2-30	ALOS01000005	PATRIC	CDS	fig|1210453.3.peg.6		VBIBruSui250452_0006		82	390	+	309		SSU ribosomal protein S10p (S20e)	FIG00001107	PLF_234_00002110	PGF_00049828	GO:0003735|structural constituent of ribosome;GO:0005622|intracellular;GO:0005840|ribosome;GO:0006412|translation		
