genome_id	genome_name	accession	annotation	feature_type	patric_id	refseq_locus_tag	alt_locus_tag	uniprotkb_accession	start	end	strand	na_length	gene	product	figfam_id	plfam_id	pgfam_id	go	ec	pathway
1198694.3	Brucella suis F4/06-146	AQNY01000001	PATRIC	source					1	2054	+	2054								
1198694.3	Brucella suis F4/06-146	AQNY01000001	PATRIC	CDS	fig|1198694.3.peg.1	C977_00001	VBIBruSui247730_0001	N7QZL2	95	490	-	396		Lactoylglutathione lyase (EC 4.4.1.5)	FIG00004743	PLF_234_00002852	PGF_00016546	GO:0004462|lactoylglutathione lyase activity	4.4.1.5|Lactoylglutathione lyase	00620|Pyruvate metabolism
1198694.3	Brucella suis F4/06-146	AQNY01000001	PATRIC	CDS	fig|1198694.3.peg.2	C977_00002	VBIBruSui247730_0002	N7S6L8	687	1850	+	1164		[4Fe-4S] cluster assembly scaffold protein Mrp (=ApbC)	FIG00001492	PLF_234_00002533	PGF_00067739			
1198694.3	Brucella suis F4/06-146	AQNY01000002	PATRIC	source					1	296258	+	296258								
1198694.3	Brucella suis F4/06-146	AQNY01000002	PATRIC	CDS	fig|1198694.3.peg.3	C977_00004	VBIBruSui247730_0003	N7R1T3	108	1739	-	1632		Phosphoglucomutase (EC 5.4.2.2)	FIG00000901	PLF_234_00002863	PGF_00033479	GO:0004614|phosphoglucomutase activity	5.4.2.2|Phosphoglucomutase	00010|Glycolysis / Gluconeogenesis;00030|Pentose phosphate pathway;00052|Galactose metabolism;00230|Purine metabolism;00500|Starch and sucrose metabolism;00520|Amino sugar and nucleotide sugar metabolism;00521|Streptomycin biosynthesis
1198694.3	Brucella suis F4/06-146	AQNY01000002	PATRIC	CDS	fig|1198694.3.peg.4	C977_00005	VBIBruSui247730_0004	N7QYF5	1955	2848	-	894		Transcriptional regulator, LysR family	FIG01304134	PLF_234_00001056	PGF_00715428			
1198694.3	Brucella suis F4/06-146	AQNY01000002	PATRIC	CDS	fig|1198694.3.peg.5	C977_00006	VBIBruSui247730_0005	N7S5C8	2973	3896	+	924		Dienelactone hydrolase and related enzymes	FIG01255664	PLF_234_00001311	PGF_00423121			
1198694.3	Brucella suis F4/06-146	AQNY01000002	PATRIC	CDS	fig|1198694.3.peg.6	C977_00007	VBIBruSui247730_0006	N7S0H6	4011	4667	+	657		Uncharacterized sugar kinase	FIG00001653	PLF_234_00000830	PGF_06225887			
1198694.3	Brucella suis F4/06-146	AQNY01000002	PATRIC	CDS	fig|1198694.3.peg.7	C977_00008	VBIBruSui247730_0007	N7S8C6	4767	5456	+	690		Fumarylpyruvate hydrolase (EC 3.7.1.5)	FIG01955885	PLF_234_00001151	PGF_00006520		3.7.1.5|Acylpyruvate hydrolase	00350|Tyrosine metabolism
1198694.3	Brucella suis F4/06-146	AQNY01000002	PATRIC	CDS	fig|1198694.3.peg.8	C977_00009	VBIBruSui247730_0008	N7R1T8	5476	5667	+	192		FIG00450937: hypothetical protein	FIG00450936	PLF_234_00001569	PGF_00426184			
1198694.3	Brucella suis F4/06-146	AQNY01000002	PATRIC	CDS	fig|1198694.3.peg.9	C977_00010	VBIBruSui247730_0009	N7QYG1	5735	5944	+	210		FIG00450423: hypothetical protein	FIG00450420	PLF_234_00001907	PGF_00426106			
1198694.3	Brucella suis F4/06-146	AQNY01000002	PATRIC	CDS	fig|1198694.3.peg.10	C977_00011	VBIBruSui247730_0010	N7S5D2	6110	6298	+	189		FIG00883991: hypothetical protein	FIG00883988	PLF_234_00001940	PGF_00000892			
1198694.3	Brucella suis F4/06-146	AQNY01000002	PATRIC	CDS	fig|1198694.3.peg.11	C977_00012	VBIBruSui247730_0011	N7S0I1	6313	7176	+	864		Soluble lytic murein transglycosylase and related regulatory proteins (some contain LysM/invasin domains)	FIG00695626	PLF_234_00002128	PGF_00053548			
1198694.3	Brucella suis F4/06-146	AQNY01000002	PATRIC	CDS	fig|1198694.3.peg.12	C977_00013	VBIBruSui247730_0012	N7S8D0	7362	8018	+	657		FIG01964566: Predicted membrane protein, hemolysin III homolog	FIG01323667	PLF_234_00000971	PGF_00002592			
1198694.3	Brucella suis F4/06-146	AQNY01000002	PATRIC	CDS	fig|1198694.3.peg.13	C977_00014	VBIBruSui247730_0013	N7R1U4	8159	10210	-	2052		Error-prone repair homolog of DNA polymerase III alpha subunit (EC 2.7.7.7)	FIG00041038	PLF_234_00000125	PGF_03365856	GO:0003887|DNA-directed DNA polymerase activity	2.7.7.7|DNA-directed DNA polymerase	00230|Purine metabolism;00240|Pyrimidine metabolism
1198694.3	Brucella suis F4/06-146	AQNY01000002	PATRIC	CDS	fig|1198694.3.peg.14	C977_00015	VBIBruSui247730_0014	N7QYG9	10210	11295	-	1086		Error-prone repair homolog of DNA polymerase III alpha subunit (EC 2.7.7.7)	FIG01955734	PLF_234_00000125	PGF_03365856		2.7.7.7|DNA-directed DNA polymerase	00230|Purine metabolism;00240|Pyrimidine metabolism
