genome_id	genome_name	accession	annotation	feature_type	patric_id	refseq_locus_tag	alt_locus_tag	uniprotkb_accession	start	end	strand	na_length	gene	product	figfam_id	plfam_id	pgfam_id	go	ec	pathway
520488.3	Brucella suis bv. 4 str. 40	NZ_GG703793	PATRIC	source					1	1896426	+	1896426								
520488.3	Brucella suis bv. 4 str. 40	NZ_GG703793	PATRIC	CDS	fig|520488.3.peg.1	BAVG_0000	VBIBruSui38587_0001		284	1624	-	1341		Oxidoreductase, GMC family	FIG00057416	PLF_234_00001304	PGF_02502130			
520488.3	Brucella suis bv. 4 str. 40	NZ_GG703793	PATRIC	CDS	fig|520488.3.peg.2		VBIBruSui38587_0002		2042	2170	+	129		FIG00450423: hypothetical protein	FIG00450420	PLF_234_00002640	PGF_01030779			
520488.3	Brucella suis bv. 4 str. 40	NZ_GG703793	PATRIC	CDS	fig|520488.3.peg.3	BAVG_0001	VBIBruSui38587_0003		2300	2617	-	318		hypothetical protein	FIG01312354	PLF_234_00003434	PGF_00381100			
520488.3	Brucella suis bv. 4 str. 40	NZ_GG703793	PATRIC	CDS	fig|520488.3.peg.4	BAVG_0002	VBIBruSui38587_0004		2913	4391	+	1479		Ribose ABC transport system, ATP-binding protein RbsA (TC 3.A.1.2.1)	FIG00018457	PLF_234_00000677	PGF_02617023			
520488.3	Brucella suis bv. 4 str. 40	NZ_GG703793	PATRIC	CDS	fig|520488.3.peg.5	BAVG_0003	VBIBruSui38587_0005		4487	5491	+	1005		Ribose ABC transport system, permease protein RbsC (TC 3.A.1.2.1)	FIG00012945	PLF_234_00000541	PGF_04511123			
520488.3	Brucella suis bv. 4 str. 40	NZ_GG703793	PATRIC	CDS	fig|520488.3.peg.6	BAVG_0004	VBIBruSui38587_0006		5667	6656	+	990		Ribose ABC transporter, periplasmic ribose-binding protein RbsB (TC 3.A.1.2.1)	FIG00008285	PLF_234_00001705	PGF_00048724			
520488.3	Brucella suis bv. 4 str. 40	NZ_GG703793	PATRIC	CDS	fig|520488.3.peg.7	BAVG_0005	VBIBruSui38587_0007		6745	7518	+	774		hypothetical protein	FIG01312329	PLF_234_00003286	PGF_07704856			
520488.3	Brucella suis bv. 4 str. 40	NZ_GG703793	PATRIC	CDS	fig|520488.3.peg.8	BAVG_0006	VBIBruSui38587_0008		7551	8543	+	993		Putative dihydroxyacetone kinase (EC 2.7.1.29), dihydroxyacetone binding subunit	FIG00009782	PLF_234_00002507	PGF_00040615	GO:0004371|glycerone kinase activity	2.7.1.29|Glycerone kinase	00561|Glycerolipid metabolism;00680|Methane metabolism
520488.3	Brucella suis bv. 4 str. 40	NZ_GG703793	PATRIC	CDS	fig|520488.3.peg.9	BAVG_0007	VBIBruSui38587_0009		8600	9196	+	597		Putative dihydroxyacetone kinase (EC 2.7.1.29), ADP-binding subunit	FIG00010759	PLF_234_00002601	PGF_00040613	GO:0004371|glycerone kinase activity	2.7.1.29|Glycerone kinase	00561|Glycerolipid metabolism;00680|Methane metabolism
