genome_id	genome_name	accession	annotation	feature_type	patric_id	refseq_locus_tag	alt_locus_tag	uniprotkb_accession	start	end	strand	na_length	gene	product	figfam_id	plfam_id	pgfam_id	go	ec	pathway
204722.5	Brucella suis 1330	NC_004310	PATRIC	source					1	2107794	+	2107794								
204722.5	Brucella suis 1330	NC_004310	PATRIC	CDS	fig|204722.5.peg.1		VBIBruSui107850_0001		619	735	-	117		hypothetical protein	FIG00450690	PLF_234_00002778	PGF_00345022			
204722.5	Brucella suis 1330	NC_004310	PATRIC	CDS	fig|204722.5.peg.2	BR0001	VBIBruSui107850_0002	Q8G3E7	691	2274	+	1584	dnaA	Chromosomal replication initiator protein DnaA	FIG00000441	PLF_234_00000530	PGF_03750571			
204722.5	Brucella suis 1330	NC_004310	PATRIC	CDS	fig|204722.5.peg.3	BR0002	VBIBruSui107850_0003	Q8G3E6	2566	3696	+	1131	dnaN	DNA polymerase III beta subunit (EC 2.7.7.7)	FIG00066425	PLF_234_00000785	PGF_00421498	GO:0003887|DNA-directed DNA polymerase activity	2.7.7.7|DNA-directed DNA polymerase	00230|Purine metabolism;00240|Pyrimidine metabolism
204722.5	Brucella suis 1330	NC_004310	PATRIC	CDS	fig|204722.5.peg.4	BR0003	VBIBruSui107850_0004	Q8G3E5	3878	5032	+	1155	recF	DNA recombination and repair protein RecF	FIG00000412	PLF_234_00000647	PGF_00421733			
204722.5	Brucella suis 1330	NC_004310	PATRIC	CDS	fig|204722.5.peg.5	BR0004	VBIBruSui107850_0005	Q8G3E4	5070	5852	+	783	moeB	Molybdopterin-synthase adenylyltransferase (EC 2.7.7.80)	FIG00001230	PLF_234_00000668	PGF_01104399	GO:0061605|molybdopterin-synthase adenylyltransferase activity	2.7.7.80|Molybdopterin-synthase adenylyltransferase	
204722.5	Brucella suis 1330	NC_004310	PATRIC	CDS	fig|204722.5.peg.6	BR0005	VBIBruSui107850_0006	Q8G3E3	5869	6825	-	957		D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95)	FIG00031250	PLF_234_00000782	PGF_02937881	GO:0004617|phosphoglycerate dehydrogenase activity	1.1.1.95|Phosphoglycerate dehydrogenase	00260|Glycine, serine and threonine metabolism;00680|Methane metabolism
204722.5	Brucella suis 1330	NC_004310	PATRIC	CDS	fig|204722.5.peg.7	BR0006	VBIBruSui107850_0007	Q8G3E2	6822	8447	-	1626		ABC transporter, ATP-binding protein (cluster 5, nickel/peptides/opines) / ABC transporter, ATP-binding protein (cluster 5, nickel/peptides/opines)	FIG00945384	PLF_234_00000764	PGF_00070754			
204722.5	Brucella suis 1330	NC_004310	PATRIC	CDS	fig|204722.5.peg.8	BR0007	VBIBruSui107850_0008	Q8G3E1	8471	9610	-	1140		ABC transporter, permease protein 2 (cluster 5, nickel/peptides/opines)	FIG00455853	PLF_234_00000838	PGF_05643076			
204722.5	Brucella suis 1330	NC_004310	PATRIC	CDS	fig|204722.5.peg.9	BR0008	VBIBruSui107850_0009	Q8G3E0	9610	10707	-	1098		ABC transporter, permease protein 1 (cluster 5, nickel/peptides/opines)	FIG00945384	PLF_234_00000419	PGF_00040922			
204722.5	Brucella suis 1330	NC_004310	PATRIC	CDS	fig|204722.5.peg.10	BR0009	VBIBruSui107850_0010	Q8G3D9	10819	12666	-	1848		ABC transporter, substrate-binding protein (cluster 5, nickel/peptides/opines)	FIG00456025	PLF_234_00000436	PGF_00222644			
204722.5	Brucella suis 1330	NC_004310	PATRIC	CDS	fig|204722.5.peg.11	BR0010	VBIBruSui107850_0011	Q8G3D8	12680	14548	-	1869		ABC transporter, substrate-binding protein (cluster 5, nickel/peptides/opines)	FIG01115339	PLF_234_00000595	PGF_00222644			
204722.5	Brucella suis 1330	NC_004310	PATRIC	CDS	fig|204722.5.peg.12		VBIBruSui107850_0012		14462	14608	+	147		hypothetical protein	FIG00450479	PLF_234_00000616	PGF_00124342			
204722.5	Brucella suis 1330	NC_004310	PATRIC	CDS	fig|204722.5.peg.13	BR0011	VBIBruSui107850_0013	Q8G3D7	14779	15102	-	324		hypothetical protein	FIG00450214	PLF_234_00003500	PGF_01031260			
204722.5	Brucella suis 1330	NC_004310	PATRIC	CDS	fig|204722.5.peg.14	BR0012	VBIBruSui107850_0014	Q8G3D6	15148	15348	-	201		FIG00450919: hypothetical protein	FIG00450918	PLF_234_00001322	PGF_00426177			
