genome_id	genome_name	accession	annotation	feature_type	patric_id	refseq_locus_tag	alt_locus_tag	uniprotkb_accession	start	end	strand	na_length	gene	product	figfam_id	plfam_id	pgfam_id	go	ec	pathway
1388744.3	Brucella suis 06-791-1309	AXMT01000001	PATRIC	source					1	1297209	+	1297209								
1388744.3	Brucella suis 06-791-1309	AXMT01000001	PATRIC	CDS	fig|1388744.3.peg.1	P049_00001	VBIBruSui305787_0001		197	1348	+	1152		Plasmid replication protein RepC	FIG00130123	PLF_234_00000818	PGF_00105337			
1388744.3	Brucella suis 06-791-1309	AXMT01000001	PATRIC	CDS	fig|1388744.3.peg.2	P049_00002	VBIBruSui305787_0002		1401	1514	+	114		hypothetical protein	FIG00450295	PLF_234_00003070	PGF_01030961			
1388744.3	Brucella suis 06-791-1309	AXMT01000001	PATRIC	CDS	fig|1388744.3.peg.3		VBIBruSui305787_0003		1511	1624	+	114		hypothetical protein		PLF_234_00003191	PGF_07511458			
1388744.3	Brucella suis 06-791-1309	AXMT01000001	PATRIC	CDS	fig|1388744.3.peg.4	P049_00003	VBIBruSui305787_0004		1581	1781	-	201		hypothetical protein	FIG01345553	PLF_234_00003002	PGF_00079191			
1388744.3	Brucella suis 06-791-1309	AXMT01000001	PATRIC	CDS	fig|1388744.3.peg.5		VBIBruSui305787_0005		1963	2076	+	114		hypothetical protein	FIG00450626	PLF_234_00002721	PGF_07751487			
1388744.3	Brucella suis 06-791-1309	AXMT01000001	PATRIC	CDS	fig|1388744.3.peg.6	P049_00004	VBIBruSui305787_0006		2113	3033	+	921		Ribokinase (EC 2.7.1.15)	FIG00028476	PLF_234_00000311	PGF_02382389	GO:0004747|ribokinase activity	2.7.1.15|Ribokinase	00030|Pentose phosphate pathway
1388744.3	Brucella suis 06-791-1309	AXMT01000001	PATRIC	CDS	fig|1388744.3.peg.7	P049_00005	VBIBruSui305787_0007		3110	4045	-	936		Pyrimidine-specific ribonucleoside hydrolase RihB (EC 3.2.2.8)	FIG00000527	PLF_234_00000676	PGF_00045929	GO:0050263|ribosylpyrimidine nucleosidase activity	3.2.2.8|Ribosylpyrimidine nucleosidase	00230|Purine metabolism;00240|Pyrimidine metabolism
1388744.3	Brucella suis 06-791-1309	AXMT01000001	PATRIC	CDS	fig|1388744.3.peg.8	P049_00006	VBIBruSui305787_0008		4131	5042	-	912		Nucleoside ABC transporter, permease protein 2	FIG00004169	PLF_234_00001011	PGF_00709627			
1388744.3	Brucella suis 06-791-1309	AXMT01000001	PATRIC	CDS	fig|1388744.3.peg.9	P049_00007	VBIBruSui305787_0009		5039	6118	-	1080		Nucleoside ABC transporter, permease protein 1	FIG01304461	PLF_234_00000230	PGF_00026382			
1388744.3	Brucella suis 06-791-1309	AXMT01000001	PATRIC	CDS	fig|1388744.3.peg.10	P049_00008	VBIBruSui305787_0010		6180	7751	-	1572		Nucleoside ABC transporter, ATP-binding protein	FIG00018457	PLF_234_00001010	PGF_01852683			
1388744.3	Brucella suis 06-791-1309	AXMT01000001	PATRIC	CDS	fig|1388744.3.peg.11	P049_00009	VBIBruSui305787_0011		7754	8860	-	1107		Nucleoside ABC transporter, periplasmic nucleoside-binding protein	FIG00008285	PLF_234_00000152	PGF_00915542			
1388744.3	Brucella suis 06-791-1309	AXMT01000001	PATRIC	CDS	fig|1388744.3.peg.12	P049_00010	VBIBruSui305787_0012		9158	9697	+	540		FIG048170: Secreted Zn-dependent protease involved in posttranslational modification	FIG00450885	PLF_234_00000972	PGF_00003133			
1388744.3	Brucella suis 06-791-1309	AXMT01000001	PATRIC	CDS	fig|1388744.3.peg.13	P049_00011	VBIBruSui305787_0013		9669	10394	-	726		Phosphopantetheinyl transferase component of [brucebactin] siderophore synthetase (EC 2.7.8.-)	FIG01289021	PLF_234_00002194	PGF_00074047	GO:0008808|cardiolipin synthase activity;GO:0008808|UDP-N-acetylglucosamine:serine-protein N-acetylglucosamine-1-phosphotransferase activity;GO:0008808|GDP-mannose:serine-protein mannose-1-phosphotransferase activity;GO:0008808|archaetidylserine synthase activity	2.7.8.-|Transferases for other substituted phosphate groups	00440|Phosphonate and phosphinate metabolism;00513|High-mannose type N-glycan biosynthesis;00564|Glycerophospholipid metabolism;00600|Sphingolipid metabolism;00770|Pantothenate and CoA biosynthesis
1388744.3	Brucella suis 06-791-1309	AXMT01000001	PATRIC	CDS	fig|1388744.3.peg.14	P049_00012	VBIBruSui305787_0014		10384	11160	-	777		2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase (EC 1.3.1.28) [brucebactin] siderophore @ 2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase (EC 1.3.1.28) of siderophore biosynthesis	FIG00148885	PLF_234_00000689	PGF_00023524	GO:0008667|2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase activity	1.3.1.28|2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase	01053|Biosynthesis of siderophore group nonribosomal peptides
1388744.3	Brucella suis 06-791-1309	AXMT01000001	PATRIC	pseudogene	fig|1388744.3.pg.1		VBIBruSui305787_pg001		11160	12032	-	873								
1388744.3	Brucella suis 06-791-1309	AXMT01000001	PATRIC	CDS	fig|1388744.3.peg.15	P049_00013	VBIBruSui305787_0015		11160	11594	-	435		Isochorismatase (EC 3.3.2.1) [brucebactin] siderophore @ Isochorismatase (EC 3.3.2.1) of siderophore biosynthesis	FIG01307175	PLF_234_00000247	PGF_00015657	GO:0008908|isochorismatase activity	3.3.2.1|Isochorismatase	01053|Biosynthesis of siderophore group nonribosomal peptides
1388744.3	Brucella suis 06-791-1309	AXMT01000001	PATRIC	CDS	fig|1388744.3.peg.16	P049_00014	VBIBruSui305787_0016		11607	12032	-	426		Isochorismatase (EC 3.3.2.1) [brucebactin] siderophore @ Isochorismatase (EC 3.3.2.1) of siderophore biosynthesis	FIG01307175	PLF_234_00000247	PGF_00015657	GO:0008908|isochorismatase activity	3.3.2.1|Isochorismatase	01053|Biosynthesis of siderophore group nonribosomal peptides
1388744.3	Brucella suis 06-791-1309	AXMT01000001	PATRIC	CDS	fig|1388744.3.peg.17	P049_00015	VBIBruSui305787_0017		12084	13703	-	1620		2,3-dihydroxybenzoate-AMP ligase (EC 2.7.7.58) [brucebactin] siderophore @ 2,3-dihydroxybenzoate-AMP ligase (EC 2.7.7.58) of siderophore biosynthesis	FIG01373363	PLF_234_00000326	PGF_00025590	GO:0008668|(2,3-dihydroxybenzoyl)adenylate synthase activity	2.7.7.58|(2,3-dihydroxybenzoyl)adenylate synthase	01053|Biosynthesis of siderophore group nonribosomal peptides
1388744.3	Brucella suis 06-791-1309	AXMT01000001	PATRIC	CDS	fig|1388744.3.peg.18	P049_00016	VBIBruSui305787_0018		13810	14985	-	1176		Isochorismate synthase (EC 5.4.4.2) [brucebactin] siderophore @ Isochorismate synthase (EC 5.4.4.2) of siderophore biosynthesis	FIG01307177	PLF_234_00000318	PGF_00015695	GO:0008909|isochorismate synthase activity	5.4.4.2|Isochorismate synthase	00130|Ubiquinone and other terpenoid-quinone biosynthesis;01053|Biosynthesis of siderophore group nonribosomal peptides
1388744.3	Brucella suis 06-791-1309	AXMT01000001	PATRIC	CDS	fig|1388744.3.peg.19	P049_00017	VBIBruSui305787_0019		15126	16448	+	1323		Amide synthase component of [brucebactin] siderophore synthetase @ Siderophore biosynthesis non-ribosomal peptide synthetase modules	FIG00132966	PLF_234_00001049	PGF_00129168			
1388744.3	Brucella suis 06-791-1309	AXMT01000001	PATRIC	CDS	fig|1388744.3.peg.20	P049_00018	VBIBruSui305787_0020		16496	17284	-	789		COG2041: Sulfite oxidase and related enzymes	FIG00148990	PLF_234_00000775	PGF_00415571			
1388744.3	Brucella suis 06-791-1309	AXMT01000001	PATRIC	CDS	fig|1388744.3.peg.21	P049_00019	VBIBruSui305787_0021		17281	18090	-	810		Thiosulfate reductase cytochrome B subunit (membrane anchoring protein)	FIG00015533	PLF_234_00000750	PGF_00056809			
1388744.3	Brucella suis 06-791-1309	AXMT01000001	PATRIC	CDS	fig|1388744.3.peg.22	P049_00020	VBIBruSui305787_0022		18151	18372	-	222		FIG00450567: hypothetical protein	FIG00450566	PLF_234_00002289	PGF_00426138			
1388744.3	Brucella suis 06-791-1309	AXMT01000001	PATRIC	pseudogene	fig|1388744.3.pg.2		VBIBruSui305787_pg002		18464	19706	+	1243								
1388744.3	Brucella suis 06-791-1309	AXMT01000001	PATRIC	CDS	fig|1388744.3.peg.23	P049_00021	VBIBruSui305787_0023		18557	19081	+	525		RNA polymerase ECF-type sigma factor	FIG01310322	PLF_234_00001040	PGF_02418941			
1388744.3	Brucella suis 06-791-1309	AXMT01000001	PATRIC	CDS	fig|1388744.3.peg.24	P049_00022	VBIBruSui305787_0024		19071	19706	+	636		RNA polymerase ECF-type sigma factor	FIG00952839	PLF_234_00000511	PGF_08053625			
1388744.3	Brucella suis 06-791-1309	AXMT01000001	PATRIC	CDS	fig|1388744.3.peg.25	P049_00023	VBIBruSui305787_0025		19752	20492	-	741		Transcriptional regulator, GntR family	FIG00621925	PLF_234_00000754	PGF_06229308	GO:0003677|DNA binding;GO:0003700|transcription factor activity;GO:0005622|intracellular;GO:0006813|potassium ion transport;GO:0008324|cation transmembrane transporter activity;GO:0009058|biosynthetic process;GO:0030528|transcription regulator activity;GO:0045449|regulation of transcription		
1388744.3	Brucella suis 06-791-1309	AXMT01000001	PATRIC	CDS	fig|1388744.3.peg.26	P049_00024	VBIBruSui305787_0026		20775	22025	+	1251		ABC-type branched-chain amino acid transport systems, periplasmic component	FIG00002494	PLF_234_00000223	PGF_03778692			
1388744.3	Brucella suis 06-791-1309	AXMT01000001	PATRIC	CDS	fig|1388744.3.peg.27	P049_00025	VBIBruSui305787_0027		22115	23056	+	942		High-affinity branched-chain amino acid transport system permease protein LivH (TC 3.A.1.4.1)	FIG00003435	PLF_234_00000280	PGF_04258098	GO:0005215|transporter activity;GO:0006810|transport;GO:0016020|membrane		
1388744.3	Brucella suis 06-791-1309	AXMT01000001	PATRIC	CDS	fig|1388744.3.peg.28	P049_00026	VBIBruSui305787_0028		23060	24280	+	1221		Branched-chain amino acid transport system permease protein LivM (TC 3.A.1.4.1)	FIG00005172	PLF_234_00000491	PGF_01058223			
1388744.3	Brucella suis 06-791-1309	AXMT01000001	PATRIC	CDS	fig|1388744.3.peg.29	P049_00027	VBIBruSui305787_0029		24280	25032	+	753		Branched-chain amino acid transport ATP-binding protein LivG (TC 3.A.1.4.1)	FIG00020185	PLF_234_00000700	PGF_05249824			
1388744.3	Brucella suis 06-791-1309	AXMT01000001	PATRIC	CDS	fig|1388744.3.peg.30	P049_00028	VBIBruSui305787_0030		25032	25748	+	717		Branched-chain amino acid transport ATP-binding protein LivF (TC 3.A.1.4.1)	FIG00006551	PLF_234_00000774	PGF_02827138			
1388744.3	Brucella suis 06-791-1309	AXMT01000001	PATRIC	CDS	fig|1388744.3.peg.31	P049_00029	VBIBruSui305787_0031		25800	26282	+	483		Lactoylglutathione lyase	FIG00004743	PLF_234_00001155	PGF_04740492			
