genome_id	genome_name	accession	annotation	feature_type	patric_id	refseq_locus_tag	alt_locus_tag	uniprotkb_accession	start	end	strand	na_length	gene	product	figfam_id	plfam_id	pgfam_id	go	ec	pathway
470137.4	Brucella suis ATCC 23445	NC_010167	PATRIC	source					1	1400844	+	1400844								
470137.4	Brucella suis ATCC 23445	NC_010167	PATRIC	CDS	fig|470137.4.peg.1	BSUIS_B0003	VBIBruSui83806_0001	A9WX30	155	1348	+	1194		Plasmid replication protein RepC	FIG00130123	PLF_234_00000818	PGF_00105337			
470137.4	Brucella suis ATCC 23445	NC_010167	PATRIC	CDS	fig|470137.4.peg.2	BSUIS_B0004	VBIBruSui83806_0002	A9WX31	1413	1562	-	150		hypothetical protein	FIG00451240	PLF_234_00003378	PGF_07551732			
470137.4	Brucella suis ATCC 23445	NC_010167	PATRIC	CDS	fig|470137.4.peg.3	BSUIS_B0005	VBIBruSui83806_0003	A9WX32	1518	1814	+	297		hypothetical protein	FIG00450541	PLF_234_00003484	PGF_01031247			
470137.4	Brucella suis ATCC 23445	NC_010167	PATRIC	CDS	fig|470137.4.peg.4	BSUIS_B0007	VBIBruSui83806_0004	A9WX34	2113	3033	+	921	rbsK	Ribokinase (EC 2.7.1.15)	FIG00028476	PLF_234_00000311	PGF_02382389	GO:0004747|ribokinase activity	2.7.1.15|Ribokinase	00030|Pentose phosphate pathway
470137.4	Brucella suis ATCC 23445	NC_010167	PATRIC	CDS	fig|470137.4.peg.5	BSUIS_B0008	VBIBruSui83806_0005	A9WX35	3110	4045	-	936		Pyrimidine-specific ribonucleoside hydrolase RihB (EC 3.2.2.8)	FIG00000527	PLF_234_00000676	PGF_00045929	GO:0050263|ribosylpyrimidine nucleosidase activity	3.2.2.8|Ribosylpyrimidine nucleosidase	00230|Purine metabolism;00240|Pyrimidine metabolism
470137.4	Brucella suis ATCC 23445	NC_010167	PATRIC	CDS	fig|470137.4.peg.6	BSUIS_B0009	VBIBruSui83806_0006	A9WX36	4131	5042	-	912		Nucleoside ABC transporter, permease protein 2	FIG00004169	PLF_234_00001011	PGF_00709627			
470137.4	Brucella suis ATCC 23445	NC_010167	PATRIC	CDS	fig|470137.4.peg.7	BSUIS_B0010	VBIBruSui83806_0007	A9WX37	5039	6118	-	1080		Nucleoside ABC transporter, permease protein 1	FIG01304461	PLF_234_00000230	PGF_00026382			
470137.4	Brucella suis ATCC 23445	NC_010167	PATRIC	CDS	fig|470137.4.peg.8	BSUIS_B0011	VBIBruSui83806_0008	A9WX38	6180	7751	-	1572		Nucleoside ABC transporter, ATP-binding protein	FIG00018457	PLF_234_00001010	PGF_01852683			
470137.4	Brucella suis ATCC 23445	NC_010167	PATRIC	CDS	fig|470137.4.peg.9	BSUIS_B0012	VBIBruSui83806_0009	A9WX39	7754	8860	-	1107		Nucleoside ABC transporter, periplasmic nucleoside-binding protein	FIG00138542	PLF_234_00000152	PGF_00915542			
