genome_id	genome_name	accession	annotation	feature_type	patric_id	refseq_locus_tag	alt_locus_tag	uniprotkb_accession	start	end	strand	na_length	gene	product	figfam_id	plfam_id	pgfam_id	go	ec	pathway
1388743.3	Brucella suis 04-0115	AXMU01000001	PATRIC	source					1	1220867	+	1220867								
1388743.3	Brucella suis 04-0115	AXMU01000001	PATRIC	CDS	fig|1388743.3.peg.1	P048_00001	VBIBruSui304326_0001		601	1128	-	528		AzlC family protein	FIG01310962	PLF_234_00003127	PGF_00069145			
1388743.3	Brucella suis 04-0115	AXMU01000001	PATRIC	CDS	fig|1388743.3.peg.2	P048_00002	VBIBruSui304326_0002		1272	3200	-	1929		Transcriptional regulator, Xre family	FIG00638284	PLF_234_00002979	PGF_01030902			
1388743.3	Brucella suis 04-0115	AXMU01000001	PATRIC	CDS	fig|1388743.3.peg.3	P048_00003	VBIBruSui304326_0003		3441	4127	-	687		Mobile element protein	FIG01306568	PLF_234_00000017	PGF_06172466			
1388743.3	Brucella suis 04-0115	AXMU01000001	PATRIC	tRNA	fig|1388743.3.rna.1		VBIBruSui304326_r001		4398	4484	-	87		tRNA-Ser-CGA						
1388743.3	Brucella suis 04-0115	AXMU01000001	PATRIC	CDS	fig|1388743.3.peg.4	P048_00005	VBIBruSui304326_0004		4837	5265	+	429		LSU ribosomal protein L21p	FIG00000276	PLF_234_00002006	PGF_04978890	GO:0003723|RNA binding;GO:0003735|structural constituent of ribosome;GO:0005622|intracellular;GO:0005840|ribosome;GO:0006412|translation		
1388743.3	Brucella suis 04-0115	AXMU01000001	PATRIC	CDS	fig|1388743.3.peg.5	P048_00006	VBIBruSui304326_0005		5291	5560	+	270		LSU ribosomal protein L27p	FIG00000189	PLF_234_00002007	PGF_00016385	GO:0003735|structural constituent of ribosome;GO:0005622|intracellular;GO:0005840|ribosome;GO:0006412|translation		
1388743.3	Brucella suis 04-0115	AXMU01000001	PATRIC	pseudogene	fig|1388743.3.pg.1		VBIBruSui304326_pg001		5681	6122	+	442								
1388743.3	Brucella suis 04-0115	AXMU01000001	PATRIC	CDS	fig|1388743.3.peg.6	P048_00007	VBIBruSui304326_0006		5681	6331	+	651		50S ribosomal protein acetyltransferase	FIG00026295	PLF_234_00000166	PGF_00426871			
1388743.3	Brucella suis 04-0115	AXMU01000001	PATRIC	CDS	fig|1388743.3.peg.7	P048_00008	VBIBruSui304326_0007		6385	6942	+	558		Acetyltransferase, GNAT family	FIG00989082	PLF_234_00002823	PGF_01090298			
1388743.3	Brucella suis 04-0115	AXMU01000001	PATRIC	CDS	fig|1388743.3.peg.8		VBIBruSui304326_0008		7514	7945	-	432		hypothetical protein	FIG01292786	PLF_234_00003379	PGF_03162928			
