genome_id	genome_name	accession	annotation	feature_type	patric_id	refseq_locus_tag	alt_locus_tag	uniprotkb_accession	start	end	strand	na_length	gene	product	figfam_id	plfam_id	pgfam_id	go	ec	pathway
1169236.3	Brucella suis F5/05-10	AQIP01000001	PATRIC	source					1	514804	+	514804								
1169236.3	Brucella suis F5/05-10	AQIP01000001	PATRIC	CDS	fig|1169236.3.peg.1	B986_00001	VBIBruSui235474_0001	N8J7P6	90	416	+	327		hypothetical protein	FIG00450749	PLF_234_00000010	PGF_01030706			
1169236.3	Brucella suis F5/05-10	AQIP01000001	PATRIC	CDS	fig|1169236.3.peg.2	B986_00004	VBIBruSui235474_0002	N8J2U4	2172	3557	-	1386		hypothetical protein	FIG00451756	PLF_234_00000089	PGF_01979630			
1169236.3	Brucella suis F5/05-10	AQIP01000001	PATRIC	CDS	fig|1169236.3.peg.3	B986_00005	VBIBruSui235474_0003	N8JBB7	4092	4400	-	309		Site-specific recombinase, resolvase family	FIG01346765	PLF_234_00000112	PGF_01479532			
1169236.3	Brucella suis F5/05-10	AQIP01000001	PATRIC	CDS	fig|1169236.3.peg.4	B986_00006	VBIBruSui235474_0004	N8J7Q1	5838	6392	-	555		BRO family protein	FIG00451405	PLF_234_00000012	PGF_00070916			
1169236.3	Brucella suis F5/05-10	AQIP01000001	PATRIC	tRNA	fig|1169236.3.rna.1		VBIBruSui235474_r001		6715	6796	+	82		tRNA-Leu-GAG						
1169236.3	Brucella suis F5/05-10	AQIP01000001	PATRIC	CDS	fig|1169236.3.peg.5	B986_00008	VBIBruSui235474_0005	N8JD25	6940	8142	-	1203		CAIB/BAIF family protein	FIG00450481	PLF_234_00000381	PGF_05724746			
1169236.3	Brucella suis F5/05-10	AQIP01000001	PATRIC	CDS	fig|1169236.3.peg.6	B986_00009	VBIBruSui235474_0006	N8HYZ7	8164	9348	-	1185		Glutaryl-CoA dehydrogenase (EC 1.3.8.6)	FIG01332484	PLF_234_00000408	PGF_00008393		1.3.8.6|Glutaryl-CoA dehydrogenase (ETF)	00071|Fatty acid metabolism;00310|Lysine degradation;00380|Tryptophan metabolism
1169236.3	Brucella suis F5/05-10	AQIP01000001	PATRIC	pseudogene	fig|1169236.3.pg.1		VBIBruSui235474_pg001		9450	10302	+	853								
1169236.3	Brucella suis F5/05-10	AQIP01000001	PATRIC	CDS	fig|1169236.3.peg.7	B986_00010	VBIBruSui235474_0007	N8HZZ7	9450	10382	+	933		Transcriptional regulator, LysR family	FIG01304134	PLF_234_00000027	PGF_00715428			
1169236.3	Brucella suis F5/05-10	AQIP01000001	PATRIC	CDS	fig|1169236.3.peg.8	B986_00011	VBIBruSui235474_0008	N8JBC3	10352	11335	-	984		Luciferase-like monooxygenase YhbW	FIG00638284	PLF_234_00001170	PGF_03507859			
1169236.3	Brucella suis F5/05-10	AQIP01000001	PATRIC	CDS	fig|1169236.3.peg.9	B986_00012	VBIBruSui235474_0009	N8J7Q6	11416	14505	-	3090		RND efflux system, inner membrane transporter	FIG00132942	PLF_234_00000204	PGF_04267011			
1169236.3	Brucella suis F5/05-10	AQIP01000001	PATRIC	CDS	fig|1169236.3.peg.10	B986_00013	VBIBruSui235474_0010	N8JD30	14515	15663	-	1149		RND efflux system, membrane fusion protein	FIG00229283	PLF_234_00000912	PGF_01910375			
1169236.3	Brucella suis F5/05-10	AQIP01000001	PATRIC	CDS	fig|1169236.3.peg.11	B986_00014	VBIBruSui235474_0011	N8HZ02	15804	16370	+	567		Transcriptional regulator, AcrR family	FIG00554417	PLF_234_00002379	PGF_01207141			
