genome_id	genome_name	accession	annotation	feature_type	patric_id	refseq_locus_tag	alt_locus_tag	uniprotkb_accession	start	end	strand	na_length	gene	product	figfam_id	plfam_id	pgfam_id	go	ec	pathway
1169238.3	Brucella suis F5/05-4	AQLC01000001	PATRIC	source					1	255480	+	255480								
1169238.3	Brucella suis F5/05-4	AQLC01000001	PATRIC	tRNA	fig|1169238.3.rna.1		VBIBruSui239696_r001		7	80	-	74		tRNA-Met-CAT						
1169238.3	Brucella suis F5/05-4	AQLC01000001	PATRIC	rRNA	fig|1169238.3.rna.2		VBIBruSui239696_r002		185	304	-	120		5S RNA						
1169238.3	Brucella suis F5/05-4	AQLC01000001	PATRIC	CDS	fig|1169238.3.peg.1		VBIBruSui239696_0001		366	518	+	153		hypothetical protein		PLF_234_00000006	PGF_01033031			
1169238.3	Brucella suis F5/05-4	AQLC01000001	PATRIC	rRNA	fig|1169238.3.rna.3	B969_00003	VBIBruSui239696_r003		515	3248	-	2734		Large Subunit Ribosomal RNA; lsuRNA; LSU rRNA						
1169238.3	Brucella suis F5/05-4	AQLC01000001	PATRIC	rRNA	fig|1169238.3.rna.4		VBIBruSui239696_r004		692	3425	-	2734		Large Subunit Ribosomal RNA; lsuRNA; LSU rRNA						
1169238.3	Brucella suis F5/05-4	AQLC01000001	PATRIC	tRNA	fig|1169238.3.rna.5		VBIBruSui239696_r005		3749	3821	-	73		tRNA-Ala-TGC						
1169238.3	Brucella suis F5/05-4	AQLC01000001	PATRIC	tRNA	fig|1169238.3.rna.6		VBIBruSui239696_r006		3838	3911	-	74		tRNA-Ile-GAT						
1169238.3	Brucella suis F5/05-4	AQLC01000001	PATRIC	rRNA	fig|1169238.3.rna.7		VBIBruSui239696_r007		4243	5654	-	1412		Small Subunit Ribosomal RNA; ssuRNA; SSU rRNA						
1169238.3	Brucella suis F5/05-4	AQLC01000001	PATRIC	CDS	fig|1169238.3.peg.2	B969_00007	VBIBruSui239696_0002	N8JAI1	6630	8585	+	1956		Peptidase, M23/M37 family	FIG00022140	PLF_234_00002067	PGF_02315316			
1169238.3	Brucella suis F5/05-4	AQLC01000001	PATRIC	CDS	fig|1169238.3.peg.3	B969_00008	VBIBruSui239696_0003	N8JFZ7	8653	10086	-	1434		PROTEIN ERFK/SRFK	FIG00883611	PLF_234_00001021	PGF_02959515			
1169238.3	Brucella suis F5/05-4	AQLC01000001	PATRIC	CDS	fig|1169238.3.peg.4	B969_00009	VBIBruSui239696_0004	N8I1K3	10552	13176	-	2625		ClpB protein	FIG00025216	PLF_234_00000856	PGF_00529632	GO:0005515|protein binding;GO:0005524|ATP binding;GO:0019538|protein metabolic process		
1169238.3	Brucella suis F5/05-4	AQLC01000001	PATRIC	CDS	fig|1169238.3.peg.5	B969_00010	VBIBruSui239696_0005	N8I2M7	13375	14133	-	759		hypothetical protein	FIG00000913	PLF_234_00002809	PGF_03162928			
1169238.3	Brucella suis F5/05-4	AQLC01000001	PATRIC	CDS	fig|1169238.3.peg.6		VBIBruSui239696_0006		14114	14284	-	171		hypothetical protein	FIG00450344	PLF_234_00003269	PGF_01031094			
1169238.3	Brucella suis F5/05-4	AQLC01000001	PATRIC	CDS	fig|1169238.3.peg.7	B969_00011	VBIBruSui239696_0007	N8JE42	14578	15465	-	888		Peptide chain release factor N(5)-glutamine methyltransferase (EC 2.1.1.297)	FIG00795509	PLF_234_00001386	PGF_02789532		2.1.1.297|Peptide chain release factor N(5)-glutamine methyltransferase	
1169238.3	Brucella suis F5/05-4	AQLC01000001	PATRIC	CDS	fig|1169238.3.peg.8	B969_00012	VBIBruSui239696_0008	N8JAI6	15462	16595	-	1134		Peptide chain release factor 1	FIG00000188	PLF_234_00001669	PGF_00030640	GO:0003747|translation release factor activity;GO:0006415|translational termination		
1169238.3	Brucella suis F5/05-4	AQLC01000001	PATRIC	CDS	fig|1169238.3.peg.9	B969_00013	VBIBruSui239696_0009	N8JG02	16738	19008	-	2271		Phosphocarrier protein kinase/phosphorylase, nitrogen regulation associated	FIG00144121	PLF_234_00000816	PGF_00033369			
1169238.3	Brucella suis F5/05-4	AQLC01000001	PATRIC	CDS	fig|1169238.3.peg.10	B969_00014	VBIBruSui239696_0010	N8I1K7	19336	20607	-	1272		Aspartokinase (EC 2.7.2.4)	FIG00000132	PLF_234_00001842	PGF_02515882	GO:0004072|aspartate kinase activity	2.7.2.4|Aspartate kinase	00260|Glycine, serine and threonine metabolism;00270|Cysteine and methionine metabolism;00300|Lysine biosynthesis
1169238.3	Brucella suis F5/05-4	AQLC01000001	PATRIC	CDS	fig|1169238.3.peg.11	B969_00015	VBIBruSui239696_0011	N8I2N1	20825	21571	+	747		3-demethylubiquinol 3-O-methyltransferase (EC 2.1.1.64) @ 2-polyprenyl-6-hydroxyphenyl methylase (EC 2.1.1.222)	FIG01306713	PLF_234_00003237	PGF_00417755	GO:0008689|3-demethylubiquinone-9 3-O-methyltransferase activity	2.1.1.64|3-demethylubiquinol 3-O-methyltransferase;2.1.1.222|2-polyprenyl-6-hydroxyphenol methylase	00130|Ubiquinone and other terpenoid-quinone biosynthesis
1169238.3	Brucella suis F5/05-4	AQLC01000001	PATRIC	CDS	fig|1169238.3.peg.12	B969_00016	VBIBruSui239696_0012	N8JE47	21577	22458	-	882		Permease of the drug/metabolite transporter (DMT) superfamily	FIG00846773	PLF_234_00002346	PGF_02210259	GO:0016020|membrane		
1169238.3	Brucella suis F5/05-4	AQLC01000001	PATRIC	CDS	fig|1169238.3.peg.13	B969_00017	VBIBruSui239696_0013	N8JAI9	22498	22923	-	426		FIG004851: hypothetical protein	FIG00229323	PLF_234_00001935	PGF_00426281			
